"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 10213739)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 10222768)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
217,2014-02-23 12:15:00,635.6,-0.1988,0.0000,1.18,19.294,22.489,24.098,34.800,7.6,0.1321,4.333
218,2014-02-23 12:20:00,619.4,-0.1988,0.0000,1.18,19.318,22.321,22.729,44.700,10.1,0.1321,4.321
219,2014-02-23 12:25:00,620.6,-0.1988,0.0000,1.18,19.341,22.178,23.737,46.300,11.5,0.1326,4.369
220,2014-02-23 12:30:00,619.4,-0.1988,0.0000,1.76,19.365,22.082,23.881,46.300,11.7,0.1326,4.345
221,2014-02-23 12:35:00,618.1,-0.1988,0.0000,1.76,19.365,22.058,24.315,45.600,11.8,0.1321,4.339
222,2014-02-23 12:40:00,625.6,-0.1988,0.0000,1.18,19.413,22.034,23.232,46.900,11.3,0.1317,4.333
223,2014-02-23 12:45:00,614.4,-0.1988,0.0000,1.76,19.436,22.034,24.026,48.300,12.5,0.1326,4.321
224,2014-02-23 12:50:00,610.6,-0.1988,0.0000,1.76,19.484,22.082,23.785,49.000,12.5,0.1321,4.375
225,2014-02-23 12:55:00,609.4,-0.1988,0.0000,1.76,19.555,22.178,23.857,48.400,12.3,0.1321,4.339
226,2014-02-23 13:00:00,609.4,-0.1988,0.0000,1.76,19.603,22.274,24.291,47.500,12.4,0.1317,4.339
227,2014-02-23 13:05:00,603.1,-0.1988,0.0000,1.76,19.651,22.321,23.954,47.700,12.2,0.1321,4.333
228,2014-02-23 13:10:00,603.1,-0.1988,0.0000,1.18,19.698,22.393,22.920,49.400,11.8,0.1321,4.321
229,2014-02-23 13:15:00,593.1,-0.1988,0.0000,1.76,19.770,22.489,23.954,49.400,12.7,0.1321,4.369
230,2014-02-23 13:20:00,588.1,-0.1988,0.0000,1.18,19.841,22.657,24.363,46.200,12.1,0.1321,4.345
231,2014-02-23 13:25:00,588.1,-0.1988,0.0000,1.76,19.912,22.872,24.605,46.800,12.5,0.1321,4.339
232,2014-02-23 13:30:00,581.9,-0.1988,0.0000,1.76,20.007,23.088,24.823,45.100,12.1,0.1321,4.333
233,2014-02-23 13:35:00,579.4,-0.1988,0.0000,1.18,20.079,23.304,24.267,42.200,10.6,0.1321,4.327
234,2014-02-23 13:40:00,575.6,-0.1988,0.0000,1.18,20.174,23.521,24.026,44.300,11.1,0.1321,4.381
235,2014-02-23 13:45:00,573.1,-0.1988,0.0000,1.18,20.293,23.737,24.002,40.700,9.8,0.1326,4.345
236,2014-02-23 13:50:00,556.9,-0.1988,0.0000,1.18,20.365,23.881,24.122,44.600,11.3,0.1321,4.339
237,2014-02-23 13:55:00,551.9,-0.1988,0.0000,1.18,20.460,23.881,24.629,40.900,10.5,0.1321,4.333
238,2014-02-23 14:00:00,549.4,-0.1988,0.0000,1.18,20.555,23.978,24.823,39.500,10.1,0.1321,4.327
239,2014-02-23 14:05:00,540.6,-0.1988,0.0000,1.76,20.603,24.098,25.744,36.800,9.9,0.1326,4.393
240,2014-02-23 14:10:00,534.4,-0.1988,0.0000,1.76,20.674,24.195,25.768,37.300,10.1,0.1326,4.345
241,2014-02-23 14:15:00,521.9,-0.1988,0.0000,1.76,20.746,24.171,24.798,36.600,9.0,0.1326,4.339
242,2014-02-23 14:20:00,518.1,-0.1988,0.0000,1.18,20.793,24.026,24.823,36.400,8.9,0.1326,4.333
243,2014-02-23 14:25:00,503.1,-0.1988,0.0000,1.18,20.817,23.881,24.388,37.200,8.9,0.1331,4.327
244,2014-02-23 14:30:00,496.9,-0.1988,0.0000,1.76,20.841,23.761,25.162,36.300,9.2,0.1326,4.412
245,2014-02-23 14:35:00,483.1,-0.1988,0.0000,1.18,20.865,23.785,25.234,34.700,8.6,0.1326,4.345
246,2014-02-23 14:40:00,473.1,-0.1988,0.0000,1.18,20.889,23.857,25.428,32.600,7.8,0.1326,4.339
247,2014-02-23 14:45:00,459.4,-0.1988,0.0000,1.18,20.889,23.857,25.793,33.500,8.5,0.1326,4.333
248,2014-02-23 14:50:00,449.4,-0.1988,0.0000,1.76,20.913,23.809,25.890,34.400,9.0,0.1331,4.327
249,2014-02-23 14:55:00,440.6,-0.1988,0.0000,1.18,20.936,23.905,26.353,34.500,9.5,0.1331,4.436
250,2014-02-23 15:00:00,424.4,-0.1988,0.0000,1.18,20.960,24.122,25.501,33.500,8.3,0.1331,4.345
251,2014-02-23 15:05:00,414.4,-0.1988,0.0000,1.18,21.008,24.291,25.283,35.600,9.0,0.1331,4.339
252,2014-02-23 15:10:00,403.1,-0.1988,0.0000,1.18,21.032,24.291,25.695,33.900,8.6,0.1331,4.333
253,2014-02-23 15:15:00,393.1,-0.1988,0.0000,1.18,21.079,24.291,25.598,32.400,7.9,0.1331,4.327
254,2014-02-23 15:20:00,378.1,-0.1988,0.0000,1.18,21.103,24.315,24.798,34.600,8.1,0.1331,4.442
255,2014-02-23 15:25:00,365.6,-0.1988,0.0000,1.18,21.127,24.315,24.581,35.200,8.2,0.1335,4.345
256,2014-02-23 15:30:00,351.9,-0.1988,0.0000,1.18,21.127,24.243,24.363,35.700,8.2,0.1335,4.339
257,2014-02-23 15:35:00,340.6,-0.1988,0.0000,1.18,21.175,24.146,24.968,34.200,8.1,0.1335,4.333
258,2014-02-23 15:40:00,229.4,-0.1988,0.0000,1.18,21.175,23.954,24.750,33.600,7.7,0.1335,4.327
259,2014-02-23 15:45:00,85.6,-0.1988,0.0000,0.59,21.175,23.713,23.881,35.700,7.8,0.1342,4.345
260,2014-02-23 15:50:00,61.9,-0.1988,0.0000,0.59,21.175,23.472,23.016,35.900,7.1,0.1342,4.345
261,2014-02-23 15:55:00,28.1,-0.1988,0.0000,0.59,21.175,23.232,22.537,37.600,7.4,0.1335,4.333
262,2014-02-23 16:00:00,36.9,-0.1988,0.0000,0.00,21.127,22.992,22.321,39.300,7.8,0.1335,4.327
263,2014-02-23 16:05:00,30.6,-0.1988,0.0000,0.00,21.103,22.776,21.795,41.400,8.1,0.1331,4.333
264,2014-02-23 16:10:00,26.9,-0.1988,0.0000,0.00,21.056,22.561,21.604,43.100,8.5,0.1335,4.339
265,2014-02-23 16:15:00,25.6,-0.1988,0.0000,0.00,21.008,22.345,21.413,45.700,9.2,0.1335,4.339
266,2014-02-23 16:20:00,24.4,-0.1988,0.0000,0.00,20.960,22.154,21.199,45.700,9.0,0.1331,4.333
267,2014-02-23 16:25:00,24.4,-0.1988,0.0000,0.00,20.889,21.963,21.223,45.400,9.0,0.1331,4.327
268,2014-02-23 16:30:00,36.9,-0.1988,0.0000,0.00,20.841,21.772,20.436,47.900,9.0,0.1331,4.339
269,2014-02-23 16:35:00,21.9,-0.1988,0.0000,0.00,20.770,21.604,20.603,49.300,9.6,0.1326,4.345
270,2014-02-23 16:40:00,20.6,-0.1988,0.0000,0.00,20.698,21.437,20.246,49.000,9.2,0.1326,4.339
271,2014-02-23 16:45:00,19.4,-0.1988,0.0000,0.00,20.650,21.294,19.770,49.200,8.8,0.1321,4.333
272,2014-02-23 16:50:00,19.4,-0.1988,0.0000,0.00,20.603,21.151,19.698,50.300,9.1,0.1321,4.327
273,2014-02-23 16:55:00,30.6,-0.1988,0.0000,0.00,20.531,20.984,19.603,50.500,9.1,0.1321,4.339
274,2014-02-23 17:00:00,48.1,-0.1988,0.0000,0.00,20.460,20.865,19.627,51.100,9.3,0.1321,4.345
275,2014-02-23 17:05:00,15.6,-0.1988,0.0000,0.00,20.412,20.722,19.151,53.400,9.5,0.1317,4.333
276,2014-02-23 17:10:00,14.4,-0.1988,0.0000,0.00,20.341,20.603,18.461,56.600,9.7,0.1317,4.333
277,2014-02-23 17:15:00,28.1,-0.1988,0.0000,0.00,20.293,20.484,18.438,59.100,10.3,0.1317,4.333
278,2014-02-23 17:20:00,11.9,-0.1988,0.0000,0.00,20.222,20.365,18.152,60.800,10.5,0.1312,4.339
279,2014-02-23 17:25:00,9.4,-0.1988,0.0000,0.00,20.174,20.246,17.486,64.100,10.6,0.1312,4.339
280,2014-02-23 17:30:00,6.9,-0.1988,0.0000,0.00,20.126,20.126,17.153,66.400,10.9,0.1312,4.333
281,2014-02-23 17:35:00,5.6,-0.1988,0.0000,0.00,20.055,20.007,16.987,67.600,11.0,0.1312,4.333
282,2014-02-23 17:40:00,3.1,-0.1988,0.0000,0.00,20.007,19.912,16.701,68.300,10.8,0.1312,4.333
283,2014-02-23 17:45:00,1.9,-0.1988,0.0000,0.00,19.960,19.793,16.677,68.500,10.9,0.1307,4.327
284,2014-02-23 17:50:00,0.6,-0.1988,0.0000,0.00,19.912,19.674,16.654,68.800,10.9,0.1307,4.321
285,2014-02-23 17:55:00,0.6,-0.1988,0.0000,0.00,19.841,19.579,16.511,69.500,10.9,0.1307,4.321
286,2014-02-23 18:00:00,0.6,-0.1988,0.0000,0.59,19.793,19.484,16.415,70.300,11.0,0.1307,4.321
287,2014-02-23 18:05:00,0.6,-0.1988,0.0000,0.59,19.746,19.389,16.272,70.900,11.0,0.1307,4.321
288,2014-02-23 18:10:00,0.6,-0.1988,0.0000,0.00,19.698,19.294,16.177,71.700,11.1,0.1302,4.321
289,2014-02-23 18:15:00,0.6,-0.1988,0.0000,0.59,19.651,19.199,15.939,72.800,11.1,0.1302,4.321
290,2014-02-23 18:20:00,0.6,-0.1988,0.0000,0.59,19.603,19.127,15.772,73.400,11.0,0.1302,4.321
291,2014-02-23 18:25:00,0.6,-0.1988,0.0000,0.59,19.555,19.032,15.724,74.100,11.1,0.1302,4.321
292,2014-02-23 18:30:00,0.6,-0.1988,0.0000,0.59,19.508,18.961,15.652,75.100,11.3,0.1302,4.321
293,2014-02-23 18:35:00,0.6,-0.1988,0.0000,0.59,19.460,18.889,15.533,75.400,11.2,0.1297,4.321
294,2014-02-23 18:40:00,0.6,-0.1988,0.0000,0.59,19.413,18.818,15.414,76.000,11.2,0.1297,4.321
295,2014-02-23 18:45:00,0.6,-0.1988,0.0000,1.18,19.365,18.747,15.342,76.200,11.2,0.1297,4.321
296,2014-02-23 18:50:00,0.6,-0.1988,0.0000,1.18,19.341,18.675,15.294,76.600,11.2,0.1297,4.321
297,2014-02-23 18:55:00,0.6,-0.1988,0.0000,1.18,19.294,18.604,15.199,77.300,11.3,0.1297,4.321
298,2014-02-23 19:00:00,0.6,-0.1988,0.0000,1.18,19.246,18.557,15.151,77.600,11.3,0.1297,4.321
299,2014-02-23 19:05:00,0.6,-0.1988,0.0000,1.18,19.222,18.485,15.103,77.800,11.3,0.1290,4.321
300,2014-02-23 19:10:00,0.6,-0.1988,0.0000,1.18,19.175,18.438,15.008,78.200,11.3,0.1290,4.321
301,2014-02-23 19:15:00,0.6,-0.1988,0.0000,1.76,19.127,18.366,15.031,78.600,11.4,0.1297,4.321
302,2014-02-23 19:20:00,0.6,-0.1988,0.0000,2.35,19.103,18.319,14.912,79.200,11.4,0.1290,4.321
303,2014-02-23 19:25:00,0.6,-0.1988,0.0000,2.94,19.056,18.247,14.721,80.000,11.3,0.1285,4.321
304,2014-02-23 19:30:00,0.6,-0.1988,0.0000,2.94,19.032,18.200,14.649,80.600,11.4,0.1285,4.321
305,2014-02-23 19:35:00,0.6,-0.1988,0.0000,3.53,18.985,18.152,14.673,81.000,11.5,0.1285,4.315
306,2014-02-23 19:40:00,0.6,-0.1988,0.0000,4.71,18.961,18.105,14.625,81.500,11.5,0.1285,4.315
307,2014-02-23 19:45:00,0.6,-0.1988,0.0000,4.71,18.913,18.057,14.601,81.500,11.5,0.1285,4.315
308,2014-02-23 19:50:00,0.6,-0.1988,0.0000,7.65,18.889,17.986,14.553,82.200,11.6,0.1285,4.315
309,2014-02-23 19:55:00,0.6,-0.1988,0.0000,10.00,18.842,17.962,14.481,82.800,11.6,0.1290,4.315
310,2014-02-23 20:00:00,0.6,-0.1988,0.0000,12.35,18.818,17.891,14.361,82.900,11.5,0.1290,4.315
311,2014-02-23 20:05:00,0.6,-0.1988,0.0000,17.65,18.794,17.867,14.242,83.300,11.5,0.1285,4.315
312,2014-02-23 20:10:00,0.6,-0.1988,0.0000,18.82,18.771,17.819,14.290,83.900,11.6,0.1285,4.315
313,2014-02-23 20:15:00,0.6,-0.1988,0.0000,28.82,18.747,17.772,14.314,84.600,11.8,0.1290,4.315
314,2014-02-23 20:20:00,0.6,-0.1988,0.0000,26.47,18.699,17.748,14.314,84.700,11.8,0.1285,4.315
315,2014-02-23 20:25:00,0.6,-0.1988,0.0000,27.06,18.675,17.701,14.146,84.800,11.6,0.1281,4.315
316,2014-02-23 20:30:00,0.6,-0.1988,0.0000,25.88,18.652,17.653,14.146,85.200,11.7,0.1285,4.315
317,2014-02-23 20:35:00,0.6,-0.1988,0.0000,27.06,18.628,17.629,14.098,85.000,11.6,0.1285,4.315
318,2014-02-23 20:40:00,0.6,-0.1988,0.0000,39.41,18.604,17.582,14.098,85.500,11.7,0.1285,4.315
319,2014-02-23 20:45:00,0.6,-0.1988,0.0000,45.29,18.557,17.558,14.002,85.700,11.7,0.1285,4.315
320,2014-02-23 20:50:00,0.6,-0.1988,0.0000,48.82,18.533,17.510,13.954,86.000,11.7,0.1285,4.309
321,2014-02-23 20:55:00,0.6,-0.1988,0.0000,44.71,18.509,17.486,13.858,86.100,11.6,0.1285,4.315
322,2014-02-23 21:00:00,0.6,-0.1988,0.0000,54.71,18.485,17.439,13.810,86.400,11.6,0.1285,4.309
323,2014-02-23 21:05:00,0.6,-0.1988,0.0000,57.65,18.461,17.415,13.738,86.800,11.6,0.1281,4.309
324,2014-02-23 21:10:00,0.6,-0.1988,0.0000,60.59,18.438,17.368,13.762,87.100,11.7,0.1285,4.309
325,2014-02-23 21:15:00,0.6,-0.1988,0.0000,65.88,18.414,17.344,13.738,87.300,11.7,0.1285,4.309
326,2014-02-23 21:20:00,0.6,-0.1988,0.0000,62.35,18.390,17.320,13.738,87.400,11.7,0.1281,4.309
327,2014-02-23 21:25:00,0.6,-0.1988,0.0000,71.18,18.366,17.272,13.690,87.400,11.7,0.1281,4.309
328,2014-02-23 21:30:00,0.6,-0.1988,0.0000,81.76,18.343,17.249,13.738,87.900,11.8,0.1285,4.309
329,2014-02-23 21:35:00,0.6,-0.1988,0.0000,80.00,18.319,17.225,13.642,88.200,11.7,0.1285,4.309
330,2014-02-23 21:40:00,0.6,-0.1988,0.0000,70.59,18.295,17.177,13.714,88.000,11.8,0.1285,4.309
331,2014-02-23 21:45:00,0.6,-0.1988,0.0000,71.76,18.271,17.153,13.666,87.700,11.7,0.1281,4.303
332,2014-02-23 21:50:00,0.6,-0.1988,0.0000,77.06,18.247,17.130,13.594,87.900,11.6,0.1281,4.309
333,2014-02-23 21:55:00,0.6,-0.1988,0.0000,75.29,18.224,17.082,13.570,88.100,11.7,0.1285,4.309
334,2014-02-23 22:00:00,0.6,-0.1988,0.0000,78.24,18.200,17.058,13.473,88.200,11.6,0.1281,4.309
335,2014-02-23 22:05:00,0.6,-0.1988,0.0000,81.18,18.176,17.034,13.449,88.400,11.6,0.1281,4.309
336,2014-02-23 22:10:00,0.6,-0.2039,0.0000,80.59,18.152,16.987,13.449,88.500,11.6,0.1285,4.309
337,2014-02-23 22:15:00,0.6,-0.1988,0.0000,80.59,18.129,16.963,13.401,88.500,11.6,0.1285,4.303
338,2014-02-23 22:20:00,0.6,-0.1988,0.0000,81.76,18.129,16.939,13.377,88.700,11.6,0.1285,4.303
339,2014-02-23 22:25:00,0.6,-0.1988,0.0000,79.41,18.081,16.892,13.329,88.600,11.5,0.1281,4.309
340,2014-02-23 22:30:00,0.6,-0.1988,0.0000,82.35,18.081,16.868,13.449,88.800,11.7,0.1281,4.303
341,2014-02-23 22:35:00,0.6,-0.1988,0.0000,82.94,18.057,16.844,13.594,88.900,11.8,0.1281,4.303
342,2014-02-23 22:40:00,0.6,-0.1988,0.0000,88.82,18.033,16.820,13.497,89.000,11.7,0.1281,4.303
343,2014-02-23 22:45:00,0.6,-0.1988,0.0000,90.00,18.010,16.796,13.401,89.100,11.7,0.1281,4.303
344,2014-02-23 22:50:00,0.6,-0.1988,0.0000,89.41,17.986,16.773,13.425,89.400,11.7,0.1281,4.303
345,2014-02-23 22:55:00,0.6,-0.1988,0.0000,91.18,17.986,16.749,13.209,89.200,11.5,0.1281,4.303
346,2014-02-23 23:00:00,0.6,-0.1988,0.0000,94.71,17.962,16.725,13.112,89.300,11.4,0.1281,4.303
347,2014-02-23 23:05:00,0.6,-0.1988,0.0000,95.29,17.938,16.701,12.968,89.300,11.3,0.1281,4.303
348,2014-02-23 23:10:00,0.6,-0.1988,0.0000,82.35,17.915,16.677,12.944,89.600,11.3,0.1281,4.303
349,2014-02-23 23:15:00,0.6,-0.1988,0.0000,65.88,17.891,16.677,13.112,89.900,11.5,0.1281,4.303
350,2014-02-23 23:20:00,0.6,-0.1988,0.0000,60.59,17.891,16.677,13.377,90.200,11.8,0.1281,4.303
351,2014-02-23 23:25:00,0.6,-0.2039,0.0000,53.53,17.867,16.701,13.522,90.100,11.9,0.1276,4.303
352,2014-02-23 23:30:00,0.6,-0.1988,0.0000,50.00,17.843,16.725,13.666,89.800,12.0,0.1281,4.303
353,2014-02-23 23:35:00,0.6,-0.1988,0.0000,51.18,17.843,16.749,13.834,89.600,12.2,0.1281,4.303
354,2014-02-23 23:40:00,0.6,-0.1988,0.0000,50.00,17.843,16.773,14.002,89.500,12.3,0.1281,4.303
355,2014-02-23 23:45:00,0.6,-0.1988,0.0000,48.24,17.819,16.796,14.050,89.400,12.3,0.1276,4.303
356,2014-02-23 23:50:00,0.6,-0.1988,0.0000,46.47,17.819,16.820,14.074,89.200,12.3,0.1281,4.303
357,2014-02-23 23:55:00,0.6,-0.1988,0.0000,44.71,17.796,16.844,14.146,89.000,12.4,0.1281,4.303
358,2014-02-24 00:00:00,0.6,-0.1988,0.0000,42.35,17.796,16.844,14.194,88.800,12.4,0.1285,4.303
359,2014-02-24 00:05:00,0.6,-0.1988,0.0000,42.35,17.796,16.868,14.218,88.600,12.4,0.1281,4.303
360,2014-02-24 00:10:00,0.6,-0.1988,0.0000,42.94,17.796,16.868,14.242,88.300,12.4,0.1285,4.333
361,2014-02-24 00:15:00,0.6,-0.1988,0.0000,46.47,17.796,16.868,14.170,88.200,12.3,0.1285,4.303
362,2014-02-24 00:20:00,0.6,-0.1988,0.0000,45.29,17.796,16.868,14.098,88.100,12.2,0.1285,4.303
363,2014-02-24 00:25:00,0.6,-0.1988,0.0000,51.76,17.796,16.868,14.026,88.000,12.1,0.1281,4.303
364,2014-02-24 00:30:00,0.6,-0.1988,0.0000,48.24,17.796,16.820,13.906,88.200,12.0,0.1285,4.303
365,2014-02-24 00:35:00,0.6,-0.1988,0.0000,45.29,17.772,16.820,13.906,88.300,12.0,0.1285,4.303
366,2014-02-24 00:40:00,0.6,-0.1988,0.0000,43.53,17.772,16.796,13.906,88.400,12.0,0.1285,4.303
367,2014-02-24 00:45:00,0.6,-0.1988,0.0000,44.71,17.748,16.796,13.930,88.400,12.1,0.1281,4.303
368,2014-02-24 00:50:00,0.6,-0.1988,0.0000,42.35,17.748,16.796,13.954,88.500,12.1,0.1285,4.303
369,2014-02-24 00:55:00,0.6,-0.1988,0.0000,41.76,17.748,16.796,13.954,88.400,12.1,0.1285,4.333
370,2014-02-24 01:00:00,0.6,-0.1988,0.0000,42.94,17.748,16.796,14.026,88.400,12.2,0.1285,4.303
371,2014-02-24 01:05:00,0.6,-0.2039,0.0000,41.76,17.724,16.796,14.026,88.400,12.2,0.1281,4.303
372,2014-02-24 01:10:00,0.6,-0.1988,0.0000,42.35,17.724,16.773,14.002,88.200,12.1,0.1285,4.303
373,2014-02-24 01:15:00,0.6,-0.2039,0.0000,42.35,17.701,16.773,13.930,88.200,12.0,0.1285,4.303
374,2014-02-24 01:20:00,0.6,-0.1988,0.0000,42.35,17.701,16.749,13.930,88.200,12.0,0.1281,4.303
375,2014-02-24 01:25:00,0.6,-0.1988,0.0000,41.76,17.701,16.749,13.930,88.300,12.0,0.1281,4.303
376,2014-02-24 01:30:00,0.6,-0.1988,0.0000,42.35,17.701,16.725,13.930,88.200,12.0,0.1285,4.303
377,2014-02-24 01:35:00,0.6,-0.1988,0.0000,44.71,17.677,16.725,13.882,88.200,12.0,0.1285,4.303
378,2014-02-24 01:40:00,0.6,-0.1988,0.0000,45.29,17.677,16.701,13.834,88.300,11.9,0.1285,4.303
379,2014-02-24 01:45:00,0.6,-0.1988,0.0000,45.29,17.677,16.701,13.810,88.300,11.9,0.1281,4.297
380,2014-02-24 01:50:00,0.6,-0.1988,0.0000,45.29,17.653,16.677,13.738,88.600,11.9,0.1285,4.303
381,2014-02-24 01:55:00,0.6,-0.1988,0.0000,45.29,17.653,16.654,13.690,88.700,11.9,0.1285,4.303
382,2014-02-24 02:00:00,0.6,-0.1988,0.0000,51.18,17.653,16.654,13.642,88.500,11.8,0.1285,4.297
383,2014-02-24 02:05:00,0.6,-0.1988,0.0000,48.24,17.629,16.630,13.618,88.600,11.8,0.1281,4.297
384,2014-02-24 02:10:00,0.6,-0.1988,0.0000,55.29,17.629,16.606,13.570,88.700,11.8,0.1281,4.297
385,2014-02-24 02:15:00,0.6,-0.1988,0.0000,58.24,17.605,16.582,13.425,88.500,11.6,0.1285,4.297
386,2014-02-24 02:20:00,0.6,-0.1988,0.0000,62.35,17.605,16.558,13.257,88.500,11.4,0.1285,4.297
387,2014-02-24 02:25:00,0.6,-0.1988,0.0000,63.53,17.582,16.511,13.112,88.500,11.3,0.1281,4.303
388,2014-02-24 02:30:00,0.6,-0.1988,0.0000,62.35,17.582,16.463,13.064,88.700,11.3,0.1285,4.333
389,2014-02-24 02:35:00,0.6,-0.1988,0.0000,62.94,17.558,16.439,12.968,88.700,11.2,0.1285,4.297
390,2014-02-24 02:40:00,0.6,-0.1988,0.0000,64.71,17.558,16.368,12.823,88.900,11.1,0.1285,4.297
391,2014-02-24 02:45:00,0.6,-0.1988,0.0000,65.29,17.534,16.344,12.654,89.100,10.9,0.1281,4.297
392,2014-02-24 02:50:00,0.6,-0.1988,0.0000,67.65,17.510,16.296,12.630,89.200,10.9,0.1285,4.297
393,2014-02-24 02:55:00,0.6,-0.1988,0.0000,70.00,17.510,16.249,12.534,89.400,10.9,0.1285,4.297
394,2014-02-24 03:00:00,0.6,-0.1988,0.0000,72.35,17.463,16.225,12.485,89.600,10.8,0.1281,4.297
395,2014-02-24 03:05:00,0.6,-0.2039,0.0000,70.59,17.463,16.177,12.389,89.800,10.8,0.1281,4.297
396,2014-02-24 03:10:00,0.6,-0.1988,0.0000,70.59,17.439,16.153,12.340,89.900,10.7,0.1281,4.297
397,2014-02-24 03:15:00,0.6,-0.1988,0.0000,71.76,17.415,16.106,12.268,89.900,10.7,0.1285,4.297
398,2014-02-24 03:20:00,0.6,-0.1988,0.0000,72.94,17.391,16.082,12.219,90.000,10.6,0.1285,4.297
399,2014-02-24 03:25:00,0.6,-0.1988,0.0000,73.53,17.368,16.034,12.219,90.200,10.7,0.1281,4.297
400,2014-02-24 03:30:00,0.6,-0.2039,0.0000,74.12,17.368,16.010,12.171,90.100,10.6,0.1285,4.297
401,2014-02-24 03:35:00,0.6,-0.1988,0.0000,74.71,17.344,15.986,12.098,90.200,10.6,0.1285,4.297
402,2014-02-24 03:40:00,0.6,-0.1988,0.0000,74.71,17.320,15.963,12.050,90.400,10.5,0.1281,4.297
403,2014-02-24 03:45:00,0.6,-0.2039,0.0000,73.53,17.320,15.915,11.977,90.500,10.5,0.1281,4.297
404,2014-02-24 03:50:00,0.6,-0.1988,0.0000,74.12,17.296,15.891,11.904,90.400,10.4,0.1285,4.297
405,2014-02-24 03:55:00,0.6,-0.1988,0.0000,75.29,17.272,15.867,11.929,90.600,10.5,0.1285,4.297
406,2014-02-24 04:00:00,0.6,-0.1988,0.0000,77.65,17.249,15.843,11.904,90.600,10.4,0.1285,4.297
407,2014-02-24 04:05:00,0.6,-0.1988,0.0000,82.35,17.225,15.819,11.880,90.600,10.4,0.1281,4.297
408,2014-02-24 04:10:00,0.6,-0.1988,0.0000,83.53,17.225,15.796,11.856,90.700,10.4,0.1285,4.297
409,2014-02-24 04:15:00,0.6,-0.1988,0.0000,88.24,17.201,15.772,11.807,90.900,10.4,0.1285,4.297
410,2014-02-24 04:20:00,0.6,-0.2039,0.0000,85.29,17.177,15.748,11.807,91.000,10.4,0.1285,4.297
411,2014-02-24 04:25:00,0.6,-0.1988,0.0000,86.47,17.153,15.724,11.759,90.900,10.3,0.1281,4.297
412,2014-02-24 04:30:00,0.6,-0.1988,0.0000,90.59,17.130,15.700,11.686,91.000,10.3,0.1285,4.297
413,2014-02-24 04:35:00,0.6,-0.1988,0.0000,90.00,17.130,15.676,11.686,90.900,10.3,0.1285,4.297
414,2014-02-24 04:40:00,0.6,-0.1988,0.0000,94.71,17.106,15.652,11.516,90.900,10.1,0.1285,4.297
415,2014-02-24 04:45:00,0.6,-0.1988,0.0000,93.53,17.082,15.629,11.467,90.900,10.0,0.1281,4.297
416,2014-02-24 04:50:00,0.6,-0.1988,0.0000,91.18,17.082,15.605,11.467,91.100,10.1,0.1285,4.297
417,2014-02-24 04:55:00,0.6,-0.1988,0.0000,92.94,17.058,15.581,11.370,91.100,10.0,0.1285,4.297
418,2014-02-24 05:00:00,0.6,-0.1988,0.0000,88.24,17.034,15.533,11.394,91.100,10.0,0.1285,4.297
419,2014-02-24 05:05:00,0.6,-0.1988,0.0000,91.18,17.034,15.509,11.346,91.000,9.9,0.1285,4.297
420,2014-02-24 05:10:00,0.6,-0.1988,0.0000,94.12,17.011,15.485,11.273,91.000,9.9,0.1285,4.297
421,2014-02-24 05:15:00,0.6,-0.2039,0.0000,94.12,16.987,15.461,11.248,91.000,9.8,0.1281,4.297
422,2014-02-24 05:20:00,0.6,-0.1988,0.0000,94.71,16.987,15.461,10.907,91.200,9.5,0.1285,4.297
423,2014-02-24 05:25:00,0.6,-0.1988,0.0000,96.47,16.963,15.414,10.614,91.300,9.3,0.1285,4.297
424,2014-02-24 05:30:00,0.6,-0.1988,0.0000,98.24,16.939,15.390,10.663,91.700,9.4,0.1285,4.297
425,2014-02-24 05:35:00,0.6,-0.2039,0.0000,98.24,16.939,15.366,10.590,91.400,9.3,0.1285,4.297
426,2014-02-24 05:40:00,0.6,-0.1988,0.0000,98.82,16.915,15.342,10.541,91.600,9.2,0.1285,4.297
427,2014-02-24 05:45:00,0.6,-0.1988,0.0000,100.00,16.892,15.294,10.590,91.700,9.3,0.1281,4.297
428,2014-02-24 05:50:00,0.6,-0.1988,0.0000,99.41,16.868,15.270,10.590,91.900,9.3,0.1285,4.297
429,2014-02-24 05:55:00,0.6,-0.2039,0.0000,99.41,16.844,15.247,10.614,92.000,9.4,0.1290,4.297
430,2014-02-24 06:00:00,0.6,-0.1988,0.0000,100.00,16.844,15.223,10.565,92.100,9.3,0.1285,4.297
431,2014-02-24 06:05:00,0.6,-0.1988,0.0000,100.00,16.820,15.175,10.565,92.200,9.4,0.1290,4.297
432,2014-02-24 06:10:00,0.6,-0.1988,0.0000,99.41,16.796,15.175,10.516,92.100,9.3,0.1290,4.297
