"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214687, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214687, SEN S/N: 10200843)","Current, mA (LGR S/N: 10214687, SEN S/N: 10200843)","Wetness, % (LGR S/N: 10214687, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10222768, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214687, SEN S/N: 10222871)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10359305)","RH, % (LGR S/N: 10214687, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214687, SEN S/N: 10359305)","Batt, V (LGR S/N: 10214687)"
217,2013-08-17 09:50:00,598.1,-0.2039,0.0000,2.35,23.954,23.665,0.0375,22.800,75.100,18.2,4.158
218,2013-08-17 09:55:00,614.4,-0.2039,0.0000,2.35,23.954,23.689,0.0375,23.064,73.900,18.2,4.158
219,2013-08-17 10:00:00,625.6,-0.2039,0.0000,2.35,23.978,23.713,0.0375,23.040,72.700,17.9,4.182
220,2013-08-17 10:05:00,640.6,-0.2039,0.0000,2.35,24.002,23.761,0.0375,23.569,72.000,18.2,4.206
221,2013-08-17 10:10:00,655.6,-0.2039,0.0000,2.35,24.002,23.785,0.0375,23.881,69.600,18.0,4.224
222,2013-08-17 10:15:00,664.4,-0.2039,0.0000,2.35,24.050,23.809,0.0375,24.146,69.700,18.3,4.237
223,2013-08-17 10:20:00,675.6,-0.2039,0.0000,2.35,24.074,23.857,0.0384,24.557,68.200,18.3,4.249
224,2013-08-17 10:25:00,681.9,-0.2039,0.0000,1.76,24.098,23.881,0.0375,24.484,66.600,17.9,4.249
225,2013-08-17 10:30:00,689.4,-0.2039,0.0000,1.76,24.098,23.905,0.0384,24.895,66.200,18.2,4.249
226,2013-08-17 10:35:00,700.6,-0.2039,0.0000,1.76,24.122,23.954,0.0375,25.331,63.900,18.0,4.249
227,2013-08-17 10:40:00,709.4,-0.2039,0.0000,1.76,24.171,24.002,0.0375,25.598,62.400,17.9,4.249
228,2013-08-17 10:45:00,725.6,-0.2039,0.0000,1.76,24.195,24.026,0.0384,25.914,61.500,18.0,4.255
229,2013-08-17 10:50:00,730.6,-0.2039,0.0000,2.35,24.219,24.074,0.0384,26.451,61.000,18.3,4.255
230,2013-08-17 10:55:00,743.1,-0.2039,0.0000,2.35,24.267,24.122,0.0384,26.842,60.100,18.5,4.255
231,2013-08-17 11:00:00,749.4,-0.2039,0.0000,2.94,24.291,24.171,0.0384,27.038,58.300,18.2,4.255
232,2013-08-17 11:05:00,759.4,-0.2039,0.0000,2.94,24.339,24.195,0.0384,26.475,59.800,18.0,4.255
233,2013-08-17 11:10:00,770.6,-0.2039,0.0000,2.94,24.363,24.267,0.0384,27.063,57.500,18.0,4.255
234,2013-08-17 11:15:00,783.1,-0.2039,0.0000,2.94,24.388,24.315,0.0384,26.549,58.200,17.7,4.255
235,2013-08-17 11:20:00,785.6,-0.2039,0.0000,2.94,24.436,24.412,0.0392,26.304,59.300,17.8,4.255
236,2013-08-17 11:25:00,796.9,-0.2039,0.0000,2.94,24.532,24.532,0.0392,26.426,58.400,17.6,4.255
237,2013-08-17 11:30:00,799.4,-0.2039,0.0000,2.94,24.629,24.750,0.0392,26.207,58.800,17.5,4.255
238,2013-08-17 11:35:00,808.1,-0.2039,0.0000,3.53,24.798,24.992,0.0401,26.916,57.100,17.7,4.255
239,2013-08-17 11:40:00,816.9,-0.2039,0.0000,2.94,25.016,25.331,0.0401,26.549,56.900,17.3,4.255
240,2013-08-17 11:45:00,825.6,-0.2039,0.0000,2.94,25.258,25.695,0.0405,26.426,57.300,17.3,4.255
241,2013-08-17 11:50:00,825.6,-0.2039,0.0000,2.94,25.550,26.085,0.0405,26.818,55.800,17.3,4.255
242,2013-08-17 11:55:00,835.6,-0.2039,0.0000,2.94,25.866,26.500,0.0413,27.653,53.400,17.3,4.255
243,2013-08-17 12:00:00,836.9,-0.2039,0.0000,2.94,26.207,26.916,0.0421,27.456,55.300,17.7,4.255
244,2013-08-17 12:05:00,839.4,-0.2039,0.0000,3.53,26.524,27.333,0.0425,27.949,54.100,17.8,4.249
245,2013-08-17 12:10:00,850.6,-0.2039,0.0000,3.53,26.891,27.751,0.0425,27.751,52.900,17.3,4.249
246,2013-08-17 12:15:00,846.9,-0.2039,0.0000,2.94,27.210,28.147,0.0434,27.801,53.400,17.5,4.243
247,2013-08-17 12:20:00,856.9,-0.2039,0.0000,3.53,27.554,28.518,0.0442,27.825,52.900,17.4,4.237
248,2013-08-17 12:25:00,853.1,-0.2039,0.0000,3.53,27.899,28.891,0.0442,27.998,51.700,17.2,4.231
249,2013-08-17 12:30:00,855.6,-0.2039,0.0000,2.94,28.196,29.215,0.0446,27.850,50.800,16.7,4.224
250,2013-08-17 12:35:00,850.6,-0.2039,0.0000,2.94,28.493,29.515,0.0454,27.259,53.800,17.1,4.212
251,2013-08-17 12:40:00,855.6,-0.2039,0.0000,2.94,28.766,29.790,0.0454,27.801,53.600,17.5,4.206
252,2013-08-17 12:45:00,853.1,-0.2039,0.0000,2.94,29.040,30.041,0.0462,27.579,50.300,16.3,4.206
253,2013-08-17 12:50:00,855.6,-0.2039,0.0000,2.94,29.265,30.268,0.0462,27.924,52.700,17.4,4.206
254,2013-08-17 12:55:00,853.1,-0.2039,0.0000,2.94,29.490,30.419,0.0462,28.048,49.700,16.6,4.218
255,2013-08-17 13:00:00,856.9,-0.2039,0.0000,2.94,29.640,30.545,0.0470,27.751,49.500,16.2,4.224
256,2013-08-17 13:05:00,848.1,-0.2039,0.0000,2.94,29.790,30.646,0.0470,28.196,50.200,16.9,4.224
257,2013-08-17 13:10:00,850.6,-0.2039,0.0000,2.94,29.865,30.672,0.0470,28.667,48.300,16.7,4.218
258,2013-08-17 13:15:00,853.1,-0.2039,0.0000,2.94,29.916,30.697,0.0474,28.394,48.100,16.4,4.206
259,2013-08-17 13:20:00,846.9,-0.2039,0.0000,2.94,29.941,30.672,0.0474,28.568,47.500,16.3,4.206
260,2013-08-17 13:25:00,838.1,-0.2039,0.0000,2.94,29.966,30.646,0.0474,27.949,48.300,16.0,4.200
261,2013-08-17 13:30:00,836.9,-0.2039,0.0000,2.35,29.966,30.621,0.0474,26.940,50.500,15.8,4.200
262,2013-08-17 13:35:00,830.6,-0.2039,0.0000,2.35,29.966,30.596,0.0474,26.207,51.700,15.5,4.200
263,2013-08-17 13:40:00,825.6,-0.2039,0.0000,2.35,29.991,30.571,0.0474,27.186,49.500,15.7,4.200
264,2013-08-17 13:45:00,819.4,-0.2039,0.0000,1.76,29.991,30.545,0.0474,26.280,50.700,15.3,4.200
265,2013-08-17 13:50:00,816.9,-0.2039,0.0000,2.35,30.016,30.520,0.0470,27.407,49.800,16.0,4.200
266,2013-08-17 13:55:00,810.6,-0.2039,0.0000,2.35,30.016,30.495,0.0474,27.382,49.500,15.9,4.206
267,2013-08-17 14:00:00,803.1,-0.2039,0.0000,1.76,30.016,30.495,0.0474,26.573,50.900,15.6,4.212
268,2013-08-17 14:05:00,795.6,-0.2039,0.0000,2.35,30.016,30.495,0.0474,27.481,51.100,16.5,4.218
269,2013-08-17 14:10:00,786.9,-0.2039,0.0000,2.35,30.016,30.469,0.0474,27.431,50.200,16.2,4.224
270,2013-08-17 14:15:00,781.9,-0.2039,0.0000,1.76,29.991,30.469,0.0474,26.378,51.700,15.7,4.249
271,2013-08-17 14:20:00,773.1,-0.2039,0.0000,1.76,29.991,30.469,0.0474,26.182,54.200,16.2,4.249
272,2013-08-17 14:25:00,765.6,-0.2039,0.0000,1.76,29.991,30.495,0.0470,25.598,54.900,15.9,4.231
273,2013-08-17 14:30:00,759.4,-0.2039,0.0000,2.35,30.016,30.545,0.0474,26.402,54.500,16.5,4.237
274,2013-08-17 14:35:00,749.4,-0.2039,0.0000,1.76,30.041,30.596,0.0474,25.671,53.700,15.6,4.243
275,2013-08-17 14:40:00,745.6,-0.2039,0.0000,1.76,30.066,30.646,0.0474,26.378,54.600,16.5,4.249
276,2013-08-17 14:45:00,735.6,-0.2039,0.0000,1.76,30.066,30.646,0.0474,27.087,52.200,16.5,4.249
277,2013-08-17 14:50:00,728.1,-0.2039,0.0000,1.76,30.066,30.646,0.0474,26.109,53.500,15.9,4.249
278,2013-08-17 14:55:00,715.6,-0.2039,0.0000,1.76,30.066,30.646,0.0482,26.158,53.800,16.1,4.249
279,2013-08-17 15:00:00,713.1,-0.2039,0.0000,1.76,30.066,30.621,0.0474,26.598,53.200,16.3,4.249
280,2013-08-17 15:05:00,698.1,-0.2039,0.0000,1.76,30.066,30.596,0.0482,26.280,53.800,16.2,4.249
281,2013-08-17 15:10:00,686.9,-0.2039,0.0000,1.76,30.066,30.596,0.0474,26.378,52.400,15.9,4.249
282,2013-08-17 15:15:00,680.6,-0.2039,0.0000,1.76,30.091,30.596,0.0474,26.720,52.900,16.3,4.249
283,2013-08-17 15:20:00,666.9,-0.2039,0.0000,1.76,30.142,30.646,0.0474,26.842,52.000,16.2,4.249
284,2013-08-17 15:25:00,654.4,-0.2039,0.0000,1.76,30.192,30.697,0.0474,26.793,52.400,16.3,4.249
285,2013-08-17 15:30:00,644.4,-0.2039,0.0000,1.76,30.268,30.748,0.0474,26.451,52.700,16.0,4.249
286,2013-08-17 15:35:00,635.6,-0.2039,0.0000,1.76,30.343,30.824,0.0482,27.579,52.000,16.9,4.249
287,2013-08-17 15:40:00,621.9,-0.2039,0.0000,1.76,30.419,30.900,0.0474,27.087,52.200,16.5,4.249
288,2013-08-17 15:45:00,610.6,-0.2039,0.0000,1.76,30.495,31.001,0.0482,26.989,52.000,16.3,4.249
289,2013-08-17 15:50:00,599.4,-0.2039,0.0000,1.76,30.571,31.077,0.0474,25.987,54.200,16.0,4.249
290,2013-08-17 15:55:00,588.1,-0.2039,0.0000,1.76,30.646,31.204,0.0482,25.695,55.500,16.1,4.249
291,2013-08-17 16:00:00,576.9,-0.2039,0.0000,1.76,30.748,31.306,0.0474,26.231,53.500,16.1,4.249
292,2013-08-17 16:05:00,563.1,-0.2039,0.0000,1.76,30.824,31.408,0.0482,26.622,53.600,16.5,4.249
293,2013-08-17 16:10:00,548.1,-0.2039,0.0000,1.76,30.900,31.535,0.0482,26.695,53.800,16.6,4.249
294,2013-08-17 16:15:00,535.6,-0.2039,0.0000,1.76,31.001,31.637,0.0474,26.036,53.300,15.8,4.249
295,2013-08-17 16:20:00,521.9,-0.2039,0.0000,1.76,31.103,31.740,0.0482,25.574,56.100,16.2,4.249
296,2013-08-17 16:25:00,506.9,-0.2039,0.0000,1.18,31.204,31.868,0.0490,24.508,57.700,15.6,4.249
297,2013-08-17 16:30:00,493.1,-0.2039,0.0000,1.18,31.306,31.970,0.0482,25.089,57.000,16.0,4.249
298,2013-08-17 16:35:00,480.6,-0.2039,0.0000,1.76,31.382,32.098,0.0490,25.380,56.800,16.2,4.249
299,2013-08-17 16:40:00,465.6,-0.2039,0.0000,1.76,31.484,32.150,0.0490,25.355,57.500,16.4,4.249
300,2013-08-17 16:45:00,450.6,-0.2039,0.0000,1.18,31.510,32.175,0.0490,24.436,58.200,15.7,4.249
301,2013-08-17 16:50:00,433.1,-0.2039,0.0000,1.18,31.535,32.150,0.0482,24.460,58.800,15.9,4.249
302,2013-08-17 16:55:00,273.1,-0.2039,0.0000,1.18,31.510,32.073,0.0482,23.208,61.300,15.4,4.249
303,2013-08-17 17:00:00,188.1,-0.2039,0.0000,1.18,31.459,31.970,0.0482,22.992,62.500,15.5,4.249
304,2013-08-17 17:05:00,325.6,-0.2039,0.0000,1.18,31.357,31.816,0.0482,23.689,61.100,15.8,4.249
305,2013-08-17 17:10:00,358.1,-0.2039,0.0000,1.18,31.255,31.663,0.0482,23.689,61.200,15.8,4.224
306,2013-08-17 17:15:00,30.6,-0.2039,0.0000,1.18,31.153,31.510,0.0482,24.026,60.100,15.8,4.224
307,2013-08-17 17:20:00,25.6,-0.2039,0.0000,0.59,31.001,31.331,0.0494,23.641,61.000,15.7,4.224
308,2013-08-17 17:25:00,24.4,-0.2039,0.0000,0.59,30.874,31.153,0.0490,22.776,62.700,15.3,4.224
309,2013-08-17 17:30:00,23.1,-0.2039,0.0000,0.59,30.722,30.976,0.0494,22.800,64.000,15.7,4.218
310,2013-08-17 17:35:00,21.9,-0.2039,0.0000,0.59,30.596,30.798,0.0490,22.226,65.200,15.4,4.218
311,2013-08-17 17:40:00,21.9,-0.2039,0.0000,0.59,30.444,30.646,0.0490,22.298,65.900,15.6,4.218
312,2013-08-17 17:45:00,20.6,-0.2039,0.0000,0.59,30.293,30.469,0.0482,21.915,66.300,15.4,4.218
313,2013-08-17 17:50:00,20.6,-0.2039,0.0000,0.59,30.167,30.293,0.0490,22.561,65.700,15.8,4.218
314,2013-08-17 17:55:00,19.4,-0.2039,0.0000,0.59,30.016,30.142,0.0482,22.178,66.400,15.6,4.218
315,2013-08-17 18:00:00,18.1,-0.2039,0.0000,0.59,29.890,29.966,0.0482,21.533,68.300,15.5,4.212
316,2013-08-17 18:05:00,18.1,-0.2039,0.0000,0.59,29.765,29.815,0.0474,21.079,69.800,15.4,4.212
317,2013-08-17 18:10:00,16.9,-0.2039,0.0000,0.59,29.615,29.665,0.0482,21.127,71.500,15.8,4.212
318,2013-08-17 18:15:00,16.9,-0.2039,0.0000,0.59,29.490,29.515,0.0474,20.698,73.100,15.7,4.212
319,2013-08-17 18:20:00,15.6,-0.2039,0.0000,0.59,29.389,29.389,0.0474,21.509,70.700,16.0,4.212
320,2013-08-17 18:25:00,14.4,-0.2039,0.0000,0.59,29.240,29.240,0.0474,20.936,71.200,15.5,4.212
321,2013-08-17 18:30:00,14.4,-0.2039,0.0000,0.59,29.140,29.090,0.0474,20.722,72.800,15.7,4.212
322,2013-08-17 18:35:00,14.4,-0.2039,0.0000,0.59,29.015,28.965,0.0470,20.579,72.600,15.5,4.212
323,2013-08-17 18:40:00,13.1,-0.2039,0.0000,0.59,28.891,28.841,0.0474,20.770,72.500,15.7,4.206
324,2013-08-17 18:45:00,11.9,-0.2039,0.0000,0.59,28.791,28.692,0.0470,20.841,72.600,15.8,4.206
325,2013-08-17 18:50:00,11.9,-0.2039,0.0000,0.59,28.692,28.593,0.0470,20.436,73.100,15.5,4.206
326,2013-08-17 18:55:00,10.6,-0.2039,0.0000,0.59,28.568,28.468,0.0470,20.269,73.600,15.4,4.206
327,2013-08-17 19:00:00,9.4,-0.2039,0.0000,0.59,28.468,28.345,0.0470,19.960,74.400,15.3,4.206
328,2013-08-17 19:05:00,8.1,-0.2039,0.0000,0.59,28.369,28.245,0.0462,19.984,74.800,15.4,4.206
329,2013-08-17 19:10:00,8.1,-0.2039,0.0000,0.59,28.270,28.122,0.0462,19.865,75.600,15.4,4.206
330,2013-08-17 19:15:00,6.9,-0.2039,0.0000,0.59,28.171,28.023,0.0462,19.722,76.100,15.4,4.206
331,2013-08-17 19:20:00,5.6,-0.2039,0.0000,0.59,28.097,27.924,0.0462,19.436,77.000,15.3,4.206
332,2013-08-17 19:25:00,4.4,-0.2039,0.0000,0.59,27.998,27.801,0.0462,19.318,77.600,15.3,4.206
333,2013-08-17 19:30:00,3.1,-0.2039,0.0000,0.59,27.899,27.702,0.0462,19.294,78.300,15.4,4.206
334,2013-08-17 19:35:00,1.9,-0.2039,0.0000,0.59,27.801,27.604,0.0462,19.127,79.300,15.5,4.206
335,2013-08-17 19:40:00,0.6,-0.2039,0.0000,0.59,27.727,27.530,0.0454,18.985,80.100,15.5,4.206
336,2013-08-17 19:45:00,0.6,-0.2039,0.0000,0.59,27.653,27.431,0.0454,18.937,80.300,15.5,4.206
337,2013-08-17 19:50:00,0.6,-0.2039,0.0000,0.59,27.554,27.333,0.0454,18.913,80.500,15.5,4.206
338,2013-08-17 19:55:00,0.6,-0.2039,0.0000,0.59,27.481,27.259,0.0454,18.723,81.700,15.6,4.206
339,2013-08-17 20:00:00,0.6,-0.2039,0.0000,0.59,27.407,27.161,0.0446,18.771,81.900,15.6,4.206
340,2013-08-17 20:05:00,0.6,-0.2039,0.0000,0.59,27.333,27.087,0.0454,18.580,82.700,15.6,4.206
341,2013-08-17 20:10:00,0.6,-0.2039,0.0000,0.59,27.259,26.989,0.0446,18.509,82.900,15.6,4.206
342,2013-08-17 20:15:00,0.6,-0.2039,0.0000,0.59,27.186,26.916,0.0446,18.461,83.500,15.6,4.206
343,2013-08-17 20:20:00,0.6,-0.2039,0.0000,0.59,27.112,26.818,0.0446,18.390,83.600,15.6,4.206
344,2013-08-17 20:25:00,0.6,-0.2039,0.0000,1.18,27.038,26.744,0.0446,18.343,83.700,15.6,4.206
345,2013-08-17 20:30:00,0.6,-0.2039,0.0000,0.59,26.965,26.671,0.0446,18.247,84.000,15.5,4.206
346,2013-08-17 20:35:00,0.6,-0.2039,0.0000,0.59,26.891,26.598,0.0446,18.271,84.200,15.6,4.206
347,2013-08-17 20:40:00,0.6,-0.2039,0.0000,0.59,26.818,26.524,0.0446,18.176,84.400,15.5,4.206
348,2013-08-17 20:45:00,0.6,-0.2039,0.0000,1.18,26.769,26.451,0.0446,18.200,84.700,15.6,4.206
349,2013-08-17 20:50:00,0.6,-0.2039,0.0000,1.18,26.695,26.378,0.0446,18.081,85.100,15.6,4.218
350,2013-08-17 20:55:00,0.6,-0.2039,0.0000,0.59,26.646,26.329,0.0446,18.176,85.000,15.6,4.231
351,2013-08-17 21:00:00,0.6,-0.2039,0.0000,1.18,26.573,26.256,0.0446,18.152,85.500,15.7,4.206
352,2013-08-17 21:05:00,0.6,-0.2039,0.0000,1.18,26.524,26.182,0.0442,18.081,85.800,15.7,4.206
353,2013-08-17 21:10:00,0.6,-0.2039,0.0000,1.18,26.475,26.134,0.0442,18.010,85.900,15.6,4.206
354,2013-08-17 21:15:00,0.6,-0.2039,0.0000,1.18,26.402,26.061,0.0442,18.010,86.100,15.7,4.206
355,2013-08-17 21:20:00,0.6,-0.2039,0.0000,1.18,26.353,26.012,0.0442,17.986,86.100,15.6,4.206
356,2013-08-17 21:25:00,0.6,-0.2039,0.0000,1.18,26.304,25.939,0.0442,17.938,86.400,15.7,4.206
357,2013-08-17 21:30:00,0.6,-0.2039,0.0000,1.18,26.256,25.890,0.0442,17.915,86.300,15.6,4.206
358,2013-08-17 21:35:00,0.6,-0.2039,0.0000,1.18,26.207,25.841,0.0442,17.819,86.600,15.6,4.206
359,2013-08-17 21:40:00,0.6,-0.2039,0.0000,1.18,26.134,25.793,0.0442,17.938,86.500,15.7,4.206
360,2013-08-17 21:45:00,0.6,-0.2039,0.0000,1.18,26.109,25.744,0.0442,17.915,86.600,15.7,4.200
361,2013-08-17 21:50:00,0.6,-0.2039,0.0000,1.18,26.036,25.695,0.0434,17.819,86.800,15.6,4.200
362,2013-08-17 21:55:00,0.6,-0.2039,0.0000,1.18,26.012,25.623,0.0442,17.891,86.800,15.7,4.200
363,2013-08-17 22:00:00,0.6,-0.2039,0.0000,1.18,25.939,25.574,0.0442,17.891,86.600,15.6,4.206
364,2013-08-17 22:05:00,0.6,-0.2039,0.0000,1.18,25.914,25.525,0.0442,17.796,86.900,15.6,4.200
365,2013-08-17 22:10:00,0.6,-0.2039,0.0000,1.18,25.866,25.501,0.0442,17.796,87.200,15.7,4.206
366,2013-08-17 22:15:00,0.6,-0.2039,0.0000,1.18,25.817,25.453,0.0434,17.819,86.900,15.6,4.200
367,2013-08-17 22:20:00,0.6,-0.2039,0.0000,1.18,25.793,25.404,0.0442,17.796,87.300,15.7,4.200
368,2013-08-17 22:25:00,0.6,-0.2039,0.0000,1.18,25.744,25.355,0.0442,17.772,87.700,15.7,4.200
369,2013-08-17 22:30:00,0.6,-0.2039,0.0000,1.18,25.695,25.307,0.0434,17.891,87.100,15.7,4.200
370,2013-08-17 22:35:00,0.6,-0.2039,0.0000,1.18,25.647,25.283,0.0434,17.843,87.100,15.7,4.200
371,2013-08-17 22:40:00,0.6,-0.2039,0.0000,1.18,25.623,25.234,0.0434,17.938,86.800,15.7,4.200
372,2013-08-17 22:45:00,0.6,-0.2039,0.0000,1.18,25.598,25.186,0.0434,17.772,87.000,15.6,4.200
373,2013-08-17 22:50:00,0.6,-0.2039,0.0000,1.18,25.550,25.162,0.0434,17.677,87.400,15.6,4.200
374,2013-08-17 22:55:00,0.6,-0.2039,0.0000,1.18,25.501,25.113,0.0434,17.653,87.500,15.6,4.200
375,2013-08-17 23:00:00,0.6,-0.2039,0.0000,1.18,25.477,25.065,0.0434,17.629,87.700,15.6,4.200
376,2013-08-17 23:05:00,0.6,-0.2039,0.0000,1.18,25.453,25.040,0.0434,17.605,87.700,15.6,4.200
377,2013-08-17 23:10:00,0.6,-0.2039,0.0000,1.18,25.404,24.992,0.0434,17.534,88.000,15.5,4.200
378,2013-08-17 23:15:00,0.6,-0.2039,0.0000,1.18,25.355,24.968,0.0434,17.534,88.100,15.6,4.200
379,2013-08-17 23:20:00,0.6,-0.2039,0.0000,1.18,25.331,24.944,0.0434,17.439,88.000,15.5,4.200
380,2013-08-17 23:25:00,0.6,-0.2039,0.0000,1.18,25.307,24.895,0.0434,17.486,88.300,15.5,4.200
381,2013-08-17 23:30:00,0.6,-0.2039,0.0000,1.18,25.258,24.871,0.0434,17.510,87.900,15.5,4.200
382,2013-08-17 23:35:00,0.6,-0.2039,0.0000,1.18,25.234,24.823,0.0434,17.510,88.000,15.5,4.200
383,2013-08-17 23:40:00,0.6,-0.2039,0.0000,1.18,25.210,24.798,0.0434,17.558,87.900,15.5,4.200
384,2013-08-17 23:45:00,0.6,-0.2039,0.0000,1.18,25.162,24.750,0.0425,17.558,87.700,15.5,4.200
385,2013-08-17 23:50:00,0.6,-0.2039,0.0000,1.18,25.137,24.726,0.0425,17.463,88.100,15.5,4.200
386,2013-08-17 23:55:00,0.6,-0.2039,0.0000,1.18,25.113,24.677,0.0425,17.391,88.300,15.5,4.200
387,2013-08-18 00:00:00,0.6,-0.2039,0.0000,1.18,25.065,24.653,0.0434,17.320,88.600,15.4,4.200
388,2013-08-18 00:05:00,0.6,-0.2039,0.0000,1.18,25.040,24.629,0.0434,17.320,88.700,15.5,4.200
389,2013-08-18 00:10:00,0.6,-0.2039,0.0000,1.18,25.016,24.581,0.0425,17.272,88.900,15.4,4.200
390,2013-08-18 00:15:00,0.6,-0.2039,0.0000,1.18,24.968,24.557,0.0434,17.225,89.200,15.5,4.200
391,2013-08-18 00:20:00,0.6,-0.2039,0.0000,1.18,24.944,24.532,0.0425,17.201,89.100,15.4,4.200
392,2013-08-18 00:25:00,0.6,-0.2039,0.0000,1.18,24.919,24.508,0.0425,17.272,89.000,15.5,4.200
393,2013-08-18 00:30:00,0.6,-0.2039,0.0000,1.18,24.895,24.460,0.0425,17.177,89.200,15.4,4.200
394,2013-08-18 00:35:00,0.6,-0.2039,0.0000,1.18,24.871,24.436,0.0425,17.106,89.400,15.4,4.224
395,2013-08-18 00:40:00,0.6,-0.2039,0.0000,1.18,24.823,24.412,0.0425,17.058,89.600,15.4,4.200
396,2013-08-18 00:45:00,0.6,-0.2039,0.0000,1.18,24.823,24.388,0.0425,17.225,89.200,15.5,4.200
397,2013-08-18 00:50:00,0.6,-0.2039,0.0000,1.18,24.774,24.363,0.0425,17.177,88.900,15.4,4.200
398,2013-08-18 00:55:00,0.6,-0.2039,0.0000,1.18,24.750,24.315,0.0425,17.058,89.000,15.3,4.200
399,2013-08-18 01:00:00,0.6,-0.2039,0.0000,1.18,24.726,24.291,0.0425,17.082,89.300,15.3,4.200
400,2013-08-18 01:05:00,0.6,-0.2039,0.0000,1.76,24.702,24.267,0.0425,17.058,89.400,15.3,4.200
401,2013-08-18 01:10:00,0.6,-0.2039,0.0000,1.18,24.677,24.243,0.0425,17.011,89.300,15.3,4.200
402,2013-08-18 01:15:00,0.6,-0.2039,0.0000,1.18,24.653,24.219,0.0425,17.011,89.300,15.3,4.200
403,2013-08-18 01:20:00,0.6,-0.2039,0.0000,1.18,24.629,24.195,0.0425,17.011,89.500,15.3,4.200
404,2013-08-18 01:25:00,0.6,-0.2039,0.0000,1.18,24.581,24.146,0.0425,17.106,89.000,15.3,4.200
405,2013-08-18 01:30:00,0.6,-0.2039,0.0000,1.18,24.557,24.122,0.0425,17.034,89.000,15.2,4.200
406,2013-08-18 01:35:00,0.6,-0.2039,0.0000,1.18,24.532,24.098,0.0425,16.987,89.000,15.2,4.200
407,2013-08-18 01:40:00,0.6,-0.2039,0.0000,1.18,24.508,24.074,0.0425,17.011,89.000,15.2,4.200
408,2013-08-18 01:45:00,0.6,-0.2039,0.0000,1.18,24.484,24.050,0.0421,16.987,89.000,15.2,4.200
409,2013-08-18 01:50:00,0.6,-0.2039,0.0000,1.76,24.460,24.026,0.0421,16.963,89.000,15.2,4.200
410,2013-08-18 01:55:00,0.6,-0.2039,0.0000,1.76,24.436,24.002,0.0421,16.892,89.000,15.1,4.200
411,2013-08-18 02:00:00,0.6,-0.2039,0.0000,1.18,24.412,23.978,0.0425,16.915,89.000,15.1,4.200
412,2013-08-18 02:05:00,0.6,-0.2039,0.0000,1.76,24.388,23.954,0.0425,16.844,89.000,15.0,4.200
413,2013-08-18 02:10:00,0.6,-0.2039,0.0000,1.76,24.363,23.930,0.0421,16.915,89.400,15.2,4.200
414,2013-08-18 02:15:00,0.6,-0.2039,0.0000,1.76,24.339,23.905,0.0425,16.844,89.500,15.1,4.200
415,2013-08-18 02:20:00,0.6,-0.2039,0.0000,1.76,24.315,23.881,0.0425,16.844,89.600,15.1,4.200
416,2013-08-18 02:25:00,0.6,-0.2039,0.0000,1.76,24.291,23.857,0.0425,16.796,89.900,15.1,4.200
417,2013-08-18 02:30:00,0.6,-0.2039,0.0000,1.76,24.267,23.833,0.0425,16.844,90.100,15.2,4.200
418,2013-08-18 02:35:00,0.6,-0.2039,0.0000,1.76,24.243,23.809,0.0421,16.892,90.100,15.3,4.200
419,2013-08-18 02:40:00,0.6,-0.2039,0.0000,1.76,24.219,23.785,0.0425,16.868,90.100,15.3,4.200
420,2013-08-18 02:45:00,0.6,-0.2039,0.0000,1.76,24.195,23.761,0.0425,16.844,90.000,15.2,4.200
421,2013-08-18 02:50:00,0.6,-0.2039,0.0000,1.76,24.195,23.737,0.0425,16.677,90.400,15.1,4.200
422,2013-08-18 02:55:00,0.6,-0.2039,0.0000,1.76,24.146,23.713,0.0421,16.677,90.600,15.2,4.200
423,2013-08-18 03:00:00,0.6,-0.2039,0.0000,1.18,24.146,23.689,0.0421,16.796,90.800,15.3,4.200
424,2013-08-18 03:05:00,0.6,-0.2039,0.0000,1.76,24.098,23.665,0.0425,16.844,90.800,15.4,4.200
425,2013-08-18 03:10:00,0.6,-0.2039,0.0000,1.76,24.098,23.641,0.0421,16.820,90.700,15.3,4.200
426,2013-08-18 03:15:00,0.6,-0.2039,0.0000,1.76,24.074,23.617,0.0425,16.749,90.800,15.3,4.200
427,2013-08-18 03:20:00,0.6,-0.2039,0.0000,1.76,24.050,23.593,0.0425,16.749,91.000,15.3,4.200
428,2013-08-18 03:25:00,0.6,-0.2039,0.0000,1.76,24.026,23.569,0.0421,16.773,91.100,15.3,4.200
429,2013-08-18 03:30:00,0.6,-0.2039,0.0000,1.76,24.002,23.569,0.0425,16.749,91.000,15.3,4.200
430,2013-08-18 03:35:00,0.6,-0.2039,0.0000,1.76,24.002,23.545,0.0425,16.725,91.000,15.3,4.200
431,2013-08-18 03:40:00,0.6,-0.2039,0.0000,1.76,23.978,23.521,0.0425,16.582,91.100,15.1,4.200
432,2013-08-18 03:45:00,0.6,-0.2039,0.0000,1.76,23.954,23.497,0.0421,16.463,91.900,15.2,4.200
