"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10374904)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
4989,2013-12-07 21:25:00,-0.2039,0.0000,7.745,56.100,-0.4,10.149,9.336,0.0521,0.00,0.6,4.333
4990,2013-12-07 21:30:00,-0.2039,0.0000,7.444,57.800,-0.3,10.124,9.287,0.0521,0.00,0.6,4.333
4991,2013-12-07 21:35:00,-0.2039,0.0000,7.494,56.800,-0.5,10.075,9.238,0.0521,0.00,0.6,4.333
4992,2013-12-07 21:40:00,-0.2039,0.0000,7.343,56.100,-0.8,10.026,9.188,0.0521,0.00,0.6,4.333
4993,2013-12-07 21:45:00,-0.2039,0.0000,7.192,56.100,-1.0,10.001,9.139,0.0521,0.00,0.6,4.333
4994,2013-12-07 21:50:00,-0.2039,0.0000,7.116,55.500,-1.2,9.952,9.089,0.0521,0.00,0.6,4.333
4995,2013-12-07 21:55:00,-0.2039,0.0000,7.091,55.300,-1.3,9.928,9.040,0.0521,0.00,0.6,4.333
4996,2013-12-07 22:00:00,-0.2039,0.0000,7.142,54.200,-1.5,9.879,9.015,0.0521,0.00,0.6,4.333
4997,2013-12-07 22:05:00,-0.2039,0.0000,7.116,53.900,-1.6,9.854,8.965,0.0521,0.00,0.6,4.333
4998,2013-12-07 22:10:00,-0.2039,0.0000,7.393,52.400,-1.7,9.805,8.916,0.0521,0.00,0.6,4.333
4999,2013-12-07 22:15:00,-0.2039,0.0000,7.343,52.200,-1.8,9.780,8.891,0.0517,0.00,0.6,4.333
5000,2013-12-07 22:20:00,-0.2039,0.0000,7.217,52.300,-1.9,9.731,8.841,0.0517,0.00,0.6,4.333
5001,2013-12-07 22:25:00,-0.2039,0.0000,6.763,53.500,-2.0,9.706,8.792,0.0517,0.00,0.6,4.327
5002,2013-12-07 22:30:00,-0.2039,0.0000,6.458,54.200,-2.1,9.682,8.767,0.0517,0.00,0.6,4.327
5003,2013-12-07 22:35:00,-0.2039,0.0000,6.204,54.600,-2.3,9.632,8.717,0.0517,0.00,0.6,4.327
5004,2013-12-07 22:40:00,-0.2039,0.0000,5.924,56.000,-2.2,9.608,8.693,0.0517,0.00,0.6,4.327
5005,2013-12-07 22:45:00,-0.2039,0.0000,5.668,57.800,-2.0,9.558,8.643,0.0517,0.00,0.6,4.327
5006,2013-12-07 22:50:00,-0.2039,0.0000,6.051,56.900,-1.8,9.534,8.593,0.0509,0.00,0.6,4.327
5007,2013-12-07 22:55:00,-0.2039,0.0000,6.357,55.900,-1.8,9.485,8.543,0.0509,0.00,0.6,4.327
5008,2013-12-07 23:00:00,-0.2039,0.0000,6.509,55.400,-1.8,9.460,8.494,0.0509,0.00,0.6,4.339
5009,2013-12-07 23:05:00,-0.2039,0.0000,6.408,55.900,-1.7,9.410,8.469,0.0517,0.00,0.6,4.321
5010,2013-12-07 23:10:00,-0.2039,0.0000,6.509,55.500,-1.8,9.386,8.419,0.0517,0.00,0.6,4.327
5011,2013-12-07 23:15:00,-0.2039,0.0000,6.585,55.800,-1.6,9.361,8.394,0.0509,0.00,0.6,4.321
5012,2013-12-07 23:20:00,-0.2039,0.0000,6.509,55.500,-1.8,9.312,8.369,0.0509,0.00,0.6,4.321
5013,2013-12-07 23:25:00,-0.2039,0.0000,6.509,55.100,-1.8,9.287,8.319,0.0509,0.00,0.6,4.321
5014,2013-12-07 23:30:00,-0.2039,0.0000,6.433,55.400,-1.8,9.262,8.295,0.0509,0.00,0.6,4.321
5015,2013-12-07 23:35:00,-0.2039,0.0000,6.230,55.500,-2.0,9.238,8.270,0.0509,0.00,0.6,4.321
5016,2013-12-07 23:40:00,-0.2039,0.0000,6.077,56.000,-2.0,9.188,8.245,0.0509,0.00,0.6,4.321
5017,2013-12-07 23:45:00,-0.2039,0.0000,5.975,56.400,-2.0,9.163,8.220,0.0509,0.00,0.6,4.321
5018,2013-12-07 23:50:00,-0.2039,0.0000,5.616,57.300,-2.2,9.139,8.170,0.0501,0.00,0.6,4.321
5019,2013-12-07 23:55:00,-0.2039,0.0000,5.308,58.500,-2.2,9.114,8.145,0.0501,0.00,0.6,4.321
5020,2013-12-08 00:00:00,-0.2039,0.0000,5.360,59.200,-2.0,9.089,8.120,0.0501,0.00,0.6,4.321
5021,2013-12-08 00:05:00,-0.2039,0.0000,5.308,60.000,-1.8,9.064,8.070,0.0501,0.00,0.6,4.321
5022,2013-12-08 00:10:00,-0.2039,0.0000,5.796,58.800,-1.6,9.015,8.045,0.0509,0.00,0.6,4.321
5023,2013-12-08 00:15:00,-0.2039,0.0000,5.616,58.900,-1.8,8.990,7.995,0.0509,0.00,0.6,4.321
5024,2013-12-08 00:20:00,-0.2039,0.0000,5.975,57.500,-1.8,8.965,7.970,0.0501,0.00,0.6,4.321
5025,2013-12-08 00:25:00,-0.2039,0.0000,6.051,57.300,-1.7,8.941,7.945,0.0501,0.00,0.6,4.321
5026,2013-12-08 00:30:00,-0.2039,0.0000,5.924,57.100,-1.9,8.916,7.920,0.0501,0.00,0.6,4.321
5027,2013-12-08 00:35:00,-0.2039,0.0000,6.051,56.400,-2.0,8.891,7.895,0.0501,0.00,0.6,4.321
5028,2013-12-08 00:40:00,-0.2039,0.0000,6.128,55.800,-2.0,8.866,7.895,0.0501,0.00,0.6,4.321
5029,2013-12-08 00:45:00,-0.2039,0.0000,6.051,56.200,-2.0,8.841,7.870,0.0501,0.00,0.6,4.321
5030,2013-12-08 00:50:00,-0.2039,0.0000,5.949,56.200,-2.1,8.817,7.845,0.0501,0.00,0.6,4.321
5031,2013-12-08 00:55:00,-0.2039,0.0000,5.693,56.800,-2.2,8.792,7.845,0.0494,0.00,0.6,4.321
5032,2013-12-08 01:00:00,-0.2039,0.0000,5.257,58.300,-2.3,8.792,7.820,0.0501,0.00,0.6,4.321
5033,2013-12-08 01:05:00,-0.2039,0.0000,4.999,59.400,-2.2,8.767,7.795,0.0501,0.00,0.6,4.321
5034,2013-12-08 01:10:00,-0.2039,0.0000,5.050,59.100,-2.3,8.742,7.770,0.0501,0.00,0.6,4.321
5035,2013-12-08 01:15:00,-0.2039,0.0000,4.766,60.300,-2.3,8.717,7.745,0.0501,0.00,0.6,4.321
5036,2013-12-08 01:20:00,-0.2039,0.0000,4.584,61.200,-2.2,8.693,7.720,0.0494,0.00,0.6,4.321
5037,2013-12-08 01:25:00,-0.2039,0.0000,4.844,60.000,-2.3,8.693,7.695,0.0494,0.00,0.6,4.321
5038,2013-12-08 01:30:00,-0.2039,0.0000,4.895,59.600,-2.3,8.643,7.670,0.0494,0.00,0.6,4.321
5039,2013-12-08 01:35:00,-0.2039,0.0000,4.584,61.300,-2.2,8.618,7.645,0.0494,0.00,0.6,4.321
5040,2013-12-08 01:40:00,-0.2039,0.0000,4.350,62.700,-2.1,8.618,7.619,0.0494,0.00,0.6,4.321
5041,2013-12-08 01:45:00,-0.2039,0.0000,4.194,63.600,-2.1,8.593,7.594,0.0494,0.00,0.6,4.321
5042,2013-12-08 01:50:00,-0.2039,0.0000,4.063,64.400,-2.0,8.568,7.594,0.0494,0.00,0.6,4.321
5043,2013-12-08 01:55:00,-0.2039,0.0000,4.428,62.500,-2.1,8.543,7.569,0.0494,0.00,0.6,4.321
5044,2013-12-08 02:00:00,-0.2039,0.0000,5.128,59.200,-2.2,8.519,7.544,0.0494,0.00,0.6,4.321
5045,2013-12-08 02:05:00,-0.2039,0.0000,5.411,57.200,-2.4,8.494,7.519,0.0494,0.00,0.6,4.321
5046,2013-12-08 02:10:00,-0.2039,0.0000,5.565,56.700,-2.3,8.469,7.494,0.0494,0.00,0.6,4.321
5047,2013-12-08 02:15:00,-0.2039,0.0000,5.539,56.200,-2.5,8.469,7.469,0.0494,0.00,0.6,4.321
5048,2013-12-08 02:20:00,-0.2039,0.0000,5.565,56.400,-2.4,8.444,7.444,0.0490,0.00,0.6,4.321
5049,2013-12-08 02:25:00,-0.2039,0.0000,5.565,56.700,-2.3,8.419,7.444,0.0490,0.00,0.6,4.321
5050,2013-12-08 02:30:00,-0.2039,0.0000,5.514,56.900,-2.3,8.394,7.444,0.0494,0.00,0.6,4.321
5051,2013-12-08 02:35:00,-0.2039,0.0000,5.488,56.200,-2.5,8.394,7.444,0.0494,0.00,0.6,4.321
5052,2013-12-08 02:40:00,-0.2039,0.0000,5.385,57.000,-2.4,8.369,7.419,0.0494,0.00,0.6,4.321
5053,2013-12-08 02:45:00,-0.2039,0.0000,5.437,56.400,-2.5,8.369,7.419,0.0494,0.00,0.6,4.321
5054,2013-12-08 02:50:00,-0.2039,0.0000,5.514,56.600,-2.4,8.344,7.419,0.0490,0.00,0.6,4.321
5055,2013-12-08 02:55:00,-0.2039,0.0000,5.334,56.400,-2.6,8.344,7.393,0.0490,0.00,0.6,4.321
5056,2013-12-08 03:00:00,-0.2039,0.0000,5.257,56.200,-2.8,8.319,7.419,0.0490,0.00,0.6,4.321
5057,2013-12-08 03:05:00,-0.2039,0.0000,5.154,56.200,-2.8,8.319,7.393,0.0490,0.00,0.6,4.321
5058,2013-12-08 03:10:00,-0.2039,0.0000,5.128,55.600,-3.0,8.319,7.393,0.0490,0.00,0.6,4.339
5059,2013-12-08 03:15:00,-0.2039,0.0000,5.050,57.300,-2.7,8.295,7.368,0.0490,0.00,0.6,4.321
5060,2013-12-08 03:20:00,-0.2039,0.0000,4.636,59.000,-2.7,8.295,7.368,0.0490,0.00,0.6,4.321
5061,2013-12-08 03:25:00,-0.2039,0.0000,4.324,60.500,-2.6,8.270,7.343,0.0490,0.00,0.6,4.321
5062,2013-12-08 03:30:00,-0.2039,0.0000,4.089,61.700,-2.6,8.270,7.343,0.0490,0.00,0.6,4.321
5063,2013-12-08 03:35:00,-0.2039,0.0000,4.089,61.600,-2.6,8.245,7.318,0.0490,0.00,0.6,4.321
5064,2013-12-08 03:40:00,-0.2039,0.0000,4.610,59.400,-2.6,8.245,7.293,0.0490,0.00,0.6,4.321
5065,2013-12-08 03:45:00,-0.2039,0.0000,4.947,57.200,-2.8,8.220,7.268,0.0490,0.00,0.6,4.321
5066,2013-12-08 03:50:00,-0.2039,0.0000,4.947,57.300,-2.8,8.195,7.242,0.0490,0.00,0.6,4.321
5067,2013-12-08 03:55:00,-0.2039,0.0000,4.610,58.400,-2.8,8.195,7.242,0.0490,0.00,0.6,4.321
5068,2013-12-08 04:00:00,-0.2039,0.0000,4.272,59.400,-2.9,8.170,7.242,0.0490,0.00,0.6,4.321
5069,2013-12-08 04:05:00,-0.2039,0.0000,4.168,59.900,-2.9,8.145,7.217,0.0490,0.00,0.6,4.321
5070,2013-12-08 04:10:00,-0.2039,0.0000,4.115,59.200,-3.1,8.145,7.192,0.0490,0.00,0.6,4.321
5071,2013-12-08 04:15:00,-0.2039,0.0000,4.350,58.600,-3.0,8.120,7.167,0.0490,0.00,0.6,4.321
5072,2013-12-08 04:20:00,-0.2039,0.0000,4.272,58.200,-3.2,8.120,7.142,0.0482,0.00,0.6,4.321
5073,2013-12-08 04:25:00,-0.2039,0.0000,4.246,58.500,-3.2,8.095,7.116,0.0482,0.00,0.6,4.321
5074,2013-12-08 04:30:00,-0.2039,0.0000,4.089,59.000,-3.2,8.070,7.091,0.0482,0.00,0.6,4.315
5075,2013-12-08 04:35:00,-0.2039,0.0000,4.194,59.000,-3.1,8.045,7.066,0.0490,0.00,0.6,4.321
5076,2013-12-08 04:40:00,-0.2039,0.0000,4.454,58.300,-3.0,8.020,7.041,0.0490,0.00,0.6,4.315
5077,2013-12-08 04:45:00,-0.2039,0.0000,4.324,58.200,-3.2,8.020,7.015,0.0490,0.00,0.6,4.321
5078,2013-12-08 04:50:00,-0.2039,0.0000,4.141,58.600,-3.2,7.995,6.990,0.0482,0.00,0.6,4.315
5079,2013-12-08 04:55:00,-0.2039,0.0000,4.402,58.000,-3.1,7.970,6.965,0.0482,0.00,0.6,4.315
5080,2013-12-08 05:00:00,-0.2039,0.0000,4.141,58.500,-3.3,7.945,6.940,0.0482,0.00,0.6,4.315
5081,2013-12-08 05:05:00,-0.2039,0.0000,3.932,59.400,-3.3,7.920,6.940,0.0482,0.00,0.6,4.315
5082,2013-12-08 05:10:00,-0.2039,0.0000,3.749,59.900,-3.3,7.920,6.914,0.0482,0.00,0.6,4.315
5083,2013-12-08 05:15:00,-0.2039,0.0000,3.775,59.600,-3.4,7.895,6.889,0.0482,0.00,0.6,4.315
5084,2013-12-08 05:20:00,-0.2039,0.0000,4.037,59.200,-3.2,7.870,6.864,0.0482,0.00,0.6,4.315
5085,2013-12-08 05:25:00,-0.2039,0.0000,3.932,59.100,-3.3,7.870,6.839,0.0482,0.00,0.6,4.315
5086,2013-12-08 05:30:00,-0.2039,0.0000,4.037,59.000,-3.2,7.845,6.839,0.0482,0.00,0.6,4.315
5087,2013-12-08 05:35:00,-0.2039,0.0000,4.246,58.500,-3.2,7.820,6.813,0.0482,0.00,0.6,4.315
5088,2013-12-08 05:40:00,-0.2039,0.0000,3.775,59.800,-3.3,7.795,6.788,0.0482,0.00,0.6,4.315
5089,2013-12-08 05:45:00,-0.2039,0.0000,3.354,61.100,-3.4,7.795,6.788,0.0482,0.00,0.6,4.315
5090,2013-12-08 05:50:00,-0.2039,0.0000,3.009,62.900,-3.4,7.770,6.763,0.0474,0.00,0.6,4.315
5091,2013-12-08 05:55:00,-0.2039,0.0000,2.797,63.700,-3.4,7.745,6.737,0.0474,0.00,0.6,4.315
5092,2013-12-08 06:00:00,-0.2039,0.0000,2.717,65.000,-3.2,7.745,6.737,0.0474,0.00,0.6,4.315
5093,2013-12-08 06:05:00,-0.2039,0.0000,2.744,65.000,-3.2,7.720,6.687,0.0474,0.00,0.6,4.315
5094,2013-12-08 06:10:00,-0.2039,0.0000,2.717,65.000,-3.2,7.695,6.661,0.0474,0.00,0.6,4.315
5095,2013-12-08 06:15:00,-0.2039,0.0000,2.823,65.300,-3.0,7.670,6.636,0.0482,0.00,0.6,4.315
5096,2013-12-08 06:20:00,-0.2039,0.0000,2.903,64.800,-3.1,7.645,6.611,0.0474,0.00,0.6,4.315
5097,2013-12-08 06:25:00,-0.2039,0.0000,2.717,65.200,-3.2,7.619,6.611,0.0474,0.00,0.6,4.315
5098,2013-12-08 06:30:00,-0.2039,0.0000,2.664,65.700,-3.1,7.619,6.585,0.0474,0.00,0.6,4.315
5099,2013-12-08 06:35:00,-0.2039,0.0000,2.530,66.200,-3.1,7.594,6.535,0.0474,0.00,0.6,4.315
5100,2013-12-08 06:40:00,-0.2039,0.0000,2.503,67.400,-2.9,7.569,6.535,0.0474,0.00,0.6,4.315
5101,2013-12-08 06:45:00,-0.2039,0.0000,2.316,68.700,-2.8,7.569,6.484,0.0474,0.00,0.6,4.315
5102,2013-12-08 06:50:00,-0.2039,0.0000,2.101,69.400,-2.9,7.519,6.484,0.0474,0.00,0.6,4.321
5103,2013-12-08 06:55:00,-0.2039,0.0000,2.423,68.700,-2.7,7.519,6.458,0.0474,0.00,0.6,4.333
5104,2013-12-08 07:00:00,-0.2039,0.0000,2.423,68.800,-2.7,7.494,6.433,0.0474,0.00,0.6,4.315
5105,2013-12-08 07:05:00,-0.2039,0.0000,2.503,67.800,-2.8,7.469,6.408,0.0474,0.00,0.6,4.315
5106,2013-12-08 07:10:00,-0.2039,0.0000,2.717,67.300,-2.7,7.444,6.382,0.0474,0.00,0.6,4.315
5107,2013-12-08 07:15:00,-0.2039,0.0000,2.664,67.200,-2.8,7.419,6.357,0.0474,0.00,0.6,4.315
5108,2013-12-08 07:20:00,-0.2039,0.0000,2.450,67.700,-2.9,7.393,6.331,0.0474,0.00,0.6,4.315
5109,2013-12-08 07:25:00,-0.2039,0.0000,2.289,68.400,-2.9,7.393,6.331,0.0474,0.00,0.6,4.315
5110,2013-12-08 07:30:00,-0.2039,0.0000,2.101,69.200,-2.9,7.368,6.306,0.0474,0.00,0.6,4.315
5111,2013-12-08 07:35:00,-0.2039,0.0000,1.994,69.600,-3.0,7.343,6.281,0.0474,0.00,1.9,4.315
5112,2013-12-08 07:40:00,-0.2039,0.0000,1.994,70.300,-2.8,7.343,6.255,0.0474,0.00,3.1,4.315
5113,2013-12-08 07:45:00,-0.2039,0.0000,1.940,70.900,-2.8,7.318,6.255,0.0470,0.00,4.4,4.315
5114,2013-12-08 07:50:00,-0.2039,0.0000,1.778,71.600,-2.8,7.293,6.230,0.0470,0.00,5.6,4.315
5115,2013-12-08 07:55:00,-0.2039,0.0000,1.670,73.000,-2.6,7.293,6.204,0.0470,0.00,10.6,4.315
5116,2013-12-08 08:00:00,-0.2039,0.0000,1.697,73.700,-2.5,7.268,6.179,0.0470,0.00,15.6,4.315
5117,2013-12-08 08:05:00,-0.2039,0.0000,1.670,73.900,-2.5,7.242,6.179,0.0470,0.00,26.9,4.315
5118,2013-12-08 08:10:00,-0.2039,0.0000,1.805,74.100,-2.3,7.217,6.179,0.0470,0.00,26.9,4.309
5119,2013-12-08 08:15:00,-0.2039,0.0000,2.101,73.200,-2.2,7.217,6.153,0.0470,0.00,38.1,4.315
5120,2013-12-08 08:20:00,-0.2039,0.0000,3.564,68.000,-1.8,7.217,6.128,0.0470,0.00,50.6,4.315
5121,2013-12-08 08:25:00,-0.2039,0.0000,4.220,64.200,-1.9,7.192,6.128,0.0470,0.00,54.4,4.315
5122,2013-12-08 08:30:00,-0.2039,0.0000,4.428,63.200,-2.0,7.167,6.128,0.0470,0.00,59.4,4.321
5123,2013-12-08 08:35:00,-0.2039,0.0000,4.688,61.500,-2.1,7.167,6.153,0.0470,0.00,48.1,4.321
5124,2013-12-08 08:40:00,-0.2039,0.0000,4.766,60.800,-2.2,7.167,6.179,0.0470,0.00,54.4,4.321
5125,2013-12-08 08:45:00,-0.2039,0.0000,4.869,60.300,-2.2,7.167,6.179,0.0470,0.00,64.4,4.321
5126,2013-12-08 08:50:00,-0.2039,0.0000,5.128,59.200,-2.2,7.167,6.204,0.0470,0.00,70.6,4.327
5127,2013-12-08 08:55:00,-0.2039,0.0000,5.360,58.400,-2.1,7.167,6.230,0.0470,0.00,79.4,4.333
5128,2013-12-08 09:00:00,-0.2039,0.0000,5.539,58.600,-1.9,7.192,6.255,0.0470,0.00,90.6,4.339
5129,2013-12-08 09:05:00,-0.2039,0.0000,5.821,57.900,-1.8,7.192,6.281,0.0470,0.00,109.4,4.345
5130,2013-12-08 09:10:00,-0.2039,0.0000,6.128,57.000,-1.7,7.217,6.306,0.0470,0.00,90.6,4.351
5131,2013-12-08 09:15:00,-0.2039,0.0000,6.281,56.400,-1.7,7.217,6.357,0.0470,0.00,86.9,4.363
5132,2013-12-08 09:20:00,-0.2039,0.0000,6.153,56.900,-1.7,7.242,6.382,0.0474,0.00,123.1,4.363
5133,2013-12-08 09:25:00,-0.2039,0.0000,6.382,56.800,-1.6,7.242,6.433,0.0474,0.00,288.1,4.363
5134,2013-12-08 09:30:00,-0.2039,0.0000,6.788,55.700,-1.4,7.268,6.458,0.0470,0.00,313.1,4.381
5135,2013-12-08 09:35:00,-0.2039,0.0000,7.368,54.600,-1.2,7.293,6.509,0.0470,0.00,269.4,4.393
5136,2013-12-08 09:40:00,-0.2039,0.0000,8.020,53.700,-0.8,7.318,6.560,0.0470,0.00,218.1,4.400
5137,2013-12-08 09:45:00,-0.2039,0.0000,8.220,53.200,-0.7,7.343,6.611,0.0474,0.00,200.6,4.387
5138,2013-12-08 09:50:00,-0.2039,0.0000,8.469,51.800,-0.9,7.368,6.687,0.0474,0.59,285.6,4.375
5139,2013-12-08 09:55:00,-0.2039,0.0000,9.040,51.200,-0.5,7.393,6.712,0.0474,0.59,350.6,4.369
5140,2013-12-08 10:00:00,-0.2039,0.0000,9.312,50.600,-0.4,7.444,6.763,0.0474,0.59,396.9,4.418
5141,2013-12-08 10:05:00,-0.2039,0.0000,9.583,50.200,-0.3,7.469,6.839,0.0474,0.59,415.6,4.393
5142,2013-12-08 10:10:00,-0.2039,0.0000,9.829,50.500,0.0,7.519,6.889,0.0474,0.59,364.4,4.393
5143,2013-12-08 10:15:00,-0.2039,0.0000,10.124,49.800,0.1,7.544,6.940,0.0474,0.59,369.4,4.400
5144,2013-12-08 10:20:00,-0.2039,0.0000,10.051,49.600,0.0,7.569,7.015,0.0482,0.59,371.9,4.363
5145,2013-12-08 10:25:00,-0.2039,0.0000,10.418,49.700,0.4,7.619,7.091,0.0474,0.59,411.9,4.393
5146,2013-12-08 10:30:00,-0.2039,0.0000,10.687,48.600,0.3,7.670,7.167,0.0482,0.59,463.1,4.381
5147,2013-12-08 10:35:00,-0.2039,0.0000,11.467,48.000,0.9,7.720,7.242,0.0482,0.59,439.4,4.369
5148,2013-12-08 10:40:00,-0.2039,0.0000,11.807,47.200,0.9,7.770,7.318,0.0482,0.59,456.9,4.363
5149,2013-12-08 10:45:00,-0.2039,0.0000,12.292,46.200,1.1,7.820,7.393,0.0482,0.59,501.9,4.400
5150,2013-12-08 10:50:00,-0.2039,0.0000,12.025,48.000,1.4,7.870,7.494,0.0482,0.59,483.1,4.387
5151,2013-12-08 10:55:00,-0.2039,0.0000,12.147,47.100,1.2,7.920,7.594,0.0482,0.59,485.6,4.375
5152,2013-12-08 11:00:00,-0.2039,0.0000,12.316,47.600,1.5,7.995,7.670,0.0482,1.18,520.6,4.369
5153,2013-12-08 11:05:00,-0.2039,0.0000,12.171,46.600,1.1,8.045,7.770,0.0482,0.59,220.6,4.393
5154,2013-12-08 11:10:00,-0.2039,0.0000,11.904,48.500,1.4,8.120,7.895,0.0490,1.18,415.6,4.430
5155,2013-12-08 11:15:00,-0.2039,0.0000,12.219,49.900,2.1,8.195,7.995,0.0490,1.18,425.6,4.393
5156,2013-12-08 11:20:00,-0.2039,0.0000,12.799,49.900,2.6,8.270,8.095,0.0490,1.18,391.9,4.387
5157,2013-12-08 11:25:00,-0.2039,0.0000,12.823,50.700,2.9,8.344,8.220,0.0490,1.18,385.6,4.375
5158,2013-12-08 11:30:00,-0.2039,0.0000,13.449,50.200,3.3,8.419,8.344,0.0490,1.18,418.1,4.369
5159,2013-12-08 11:35:00,-0.2039,0.0000,14.314,48.000,3.5,8.494,8.469,0.0494,1.18,366.9,4.393
5160,2013-12-08 11:40:00,-0.2039,0.0000,13.906,47.200,2.9,8.593,8.593,0.0494,1.18,383.1,4.381
5161,2013-12-08 11:45:00,-0.2039,0.0000,13.930,44.900,2.2,8.693,8.742,0.0494,1.18,401.9,4.393
5162,2013-12-08 11:50:00,-0.2039,0.0000,14.385,44.800,2.6,8.767,8.866,0.0494,1.18,373.1,4.393
5163,2013-12-08 11:55:00,-0.2039,0.0000,14.625,44.800,2.8,8.866,9.040,0.0494,1.18,375.6,4.381
5164,2013-12-08 12:00:00,-0.2039,0.0000,13.978,43.700,1.8,8.990,9.336,0.0501,1.18,463.1,4.369
5165,2013-12-08 12:05:00,-0.2039,0.0000,14.314,44.200,2.3,9.114,9.583,0.0501,1.18,340.6,4.369
5166,2013-12-08 12:10:00,-0.2039,0.0000,13.666,44.100,1.7,9.262,9.805,0.0501,1.18,461.9,4.418
5167,2013-12-08 12:15:00,-0.2039,0.0000,14.960,43.700,2.7,9.410,9.977,0.0501,1.76,551.9,4.393
5168,2013-12-08 12:20:00,-0.2039,0.0000,14.792,42.300,2.1,9.558,10.271,0.0501,1.18,686.9,4.381
5169,2013-12-08 12:25:00,-0.1988,0.0000,15.103,44.100,3.0,9.731,10.614,0.0509,1.76,374.4,4.369
5170,2013-12-08 12:30:00,-0.1988,0.0000,15.103,44.200,3.0,9.952,10.883,0.0509,1.76,640.6,4.363
5171,2013-12-08 12:35:00,-0.2039,0.0000,15.055,44.100,2.9,10.149,11.151,0.0509,1.76,589.4,4.393
5172,2013-12-08 12:40:00,-0.2039,0.0000,15.055,42.300,2.4,10.345,11.370,0.0517,1.18,609.4,4.381
5173,2013-12-08 12:45:00,-0.2039,0.0000,15.819,42.800,3.2,10.541,11.589,0.0517,1.76,591.9,4.369
5174,2013-12-08 12:50:00,-0.2039,0.0000,15.652,44.000,3.5,10.736,11.807,0.0521,1.76,396.9,4.363
5175,2013-12-08 12:55:00,-0.2039,0.0000,15.438,43.000,2.9,10.932,11.953,0.0521,1.76,436.9,4.393
5176,2013-12-08 13:00:00,-0.2039,0.0000,15.867,43.300,3.4,11.102,12.001,0.0521,1.76,629.4,4.442
5177,2013-12-08 13:05:00,-0.2039,0.0000,15.843,42.400,3.1,11.248,12.098,0.0521,1.76,649.4,4.400
5178,2013-12-08 13:10:00,-0.2039,0.0000,15.963,42.700,3.3,11.394,12.171,0.0528,1.76,644.4,4.387
5179,2013-12-08 13:15:00,-0.2039,0.0000,16.368,41.600,3.3,11.492,12.219,0.0528,2.35,696.9,4.375
5180,2013-12-08 13:20:00,-0.2039,0.0000,17.011,41.700,3.9,11.613,12.268,0.0528,2.35,700.6,4.369
5181,2013-12-08 13:25:00,-0.2039,0.0000,16.987,42.100,4.0,11.686,12.292,0.0528,2.35,665.6,4.363
5182,2013-12-08 13:30:00,-0.2039,0.0000,15.557,41.700,2.6,11.734,12.292,0.0528,1.18,191.9,4.393
5183,2013-12-08 13:35:00,-0.2039,0.0000,14.673,43.900,2.5,11.783,12.268,0.0528,1.18,611.9,4.381
5184,2013-12-08 13:40:00,-0.2039,0.0000,16.415,43.500,4.0,11.783,12.195,0.0528,1.76,601.9,4.369
5185,2013-12-08 13:45:00,-0.2039,0.0000,16.058,41.600,3.0,11.759,12.147,0.0528,1.76,598.1,4.363
5186,2013-12-08 13:50:00,-0.2039,0.0000,16.415,43.300,3.9,11.759,12.147,0.0528,2.35,566.9,4.400
5187,2013-12-08 13:55:00,-0.2039,0.0000,16.487,43.500,4.0,11.734,12.122,0.0528,2.35,499.4,4.381
5188,2013-12-08 14:00:00,-0.2039,0.0000,15.843,43.100,3.3,11.734,12.098,0.0536,1.76,533.1,4.369
5189,2013-12-08 14:05:00,-0.2039,0.0000,16.177,41.600,3.1,11.734,12.098,0.0536,1.76,531.9,4.369
5190,2013-12-08 14:10:00,-0.2039,0.0000,15.390,42.800,2.8,11.734,12.122,0.0528,1.18,139.4,4.363
5191,2013-12-08 14:15:00,-0.2039,0.0000,14.098,45.100,2.4,11.734,12.098,0.0528,0.59,86.9,4.393
5192,2013-12-08 14:20:00,-0.2039,0.0000,13.425,45.700,2.0,11.734,12.025,0.0528,0.59,73.1,4.393
5193,2013-12-08 14:25:00,-0.2039,0.0000,13.353,46.400,2.1,11.710,11.977,0.0528,0.59,88.1,4.381
5194,2013-12-08 14:30:00,-0.2039,0.0000,13.978,45.500,2.4,11.686,11.904,0.0528,1.18,165.6,4.369
5195,2013-12-08 14:35:00,-0.2039,0.0000,15.055,45.300,3.3,11.662,11.880,0.0528,1.76,289.4,4.363
5196,2013-12-08 14:40:00,-0.2039,0.0000,14.170,44.100,2.1,11.637,11.856,0.0528,0.59,120.6,4.393
5197,2013-12-08 14:45:00,-0.2039,0.0000,13.594,45.000,1.9,11.637,11.832,0.0528,0.59,133.1,4.387
5198,2013-12-08 14:50:00,-0.2039,0.0000,13.497,45.700,2.0,11.613,11.783,0.0528,0.59,158.1,4.375
