"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Wetness, % (LGR S/N: 10374971, SEN S/N: 10314897)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
11526,2014-06-04 14:51:44,30.6,21.437,20.674,0.1523,3.53,-0.1988,0.0000,27.382,36.800,11.3,4.321
11527,2014-06-04 14:56:44,30.6,21.557,20.722,0.1523,3.53,-0.1988,0.0000,27.407,37.000,11.4,4.321
11528,2014-06-04 15:01:44,31.9,21.700,20.793,0.1523,3.53,-0.1988,0.0000,27.382,38.300,11.9,4.327
11529,2014-06-04 15:06:44,36.9,21.795,20.865,0.1527,3.53,-0.1988,0.0000,27.481,36.000,11.1,4.327
11530,2014-06-04 15:11:44,30.6,21.867,20.936,0.1523,3.53,-0.1988,0.0000,27.112,36.900,11.1,4.321
11531,2014-06-04 15:16:44,39.4,21.891,21.008,0.1527,3.53,-0.1988,0.0000,27.702,35.200,11.0,4.321
11532,2014-06-04 15:21:44,33.1,21.891,21.056,0.1523,2.94,-0.1988,0.0000,27.259,34.300,10.2,4.321
11533,2014-06-04 15:26:44,33.1,21.915,21.079,0.1527,2.94,-0.1988,0.0000,27.407,34.500,10.4,4.327
11534,2014-06-04 15:31:44,38.1,21.915,21.127,0.1523,2.94,-0.1988,0.0000,27.210,35.100,10.5,4.321
11535,2014-06-04 15:36:44,33.1,21.963,21.151,0.1527,2.94,-0.1988,0.0000,27.186,35.600,10.7,4.321
11536,2014-06-04 15:41:44,30.6,22.011,21.175,0.1527,2.94,-0.1988,0.0000,27.431,33.800,10.1,4.321
11537,2014-06-04 15:46:44,34.4,22.058,21.223,0.1527,2.94,-0.1988,0.0000,27.604,34.100,10.4,4.321
11538,2014-06-04 15:51:44,35.6,22.082,21.246,0.1527,2.94,-0.1988,0.0000,27.456,35.600,10.9,4.327
11539,2014-06-04 15:56:44,35.6,22.106,21.294,0.1527,2.94,-0.1988,0.0000,27.038,32.900,9.4,4.321
11540,2014-06-04 16:01:44,36.9,22.154,21.318,0.1527,2.94,-0.1988,0.0000,27.112,35.900,10.7,4.351
11541,2014-06-04 16:06:44,36.9,22.226,21.342,0.1527,2.94,-0.1988,0.0000,27.136,33.600,9.8,4.339
11542,2014-06-04 16:11:44,34.4,22.250,21.390,0.1527,2.94,-0.1988,0.0000,27.677,33.400,10.1,4.333
11543,2014-06-04 16:16:44,33.1,22.274,21.413,0.1527,2.94,-0.1988,0.0000,27.136,32.700,9.4,4.321
11544,2014-06-04 16:21:44,34.4,22.298,21.461,0.1527,2.94,-0.1988,0.0000,27.210,31.200,8.7,4.321
11545,2014-06-04 16:26:44,34.4,22.345,21.485,0.1527,2.94,-0.1988,0.0000,27.235,34.200,10.1,4.315
11546,2014-06-04 16:31:44,46.9,22.441,21.533,0.1527,2.94,-0.1988,0.0000,27.456,29.100,7.9,4.333
11547,2014-06-04 16:36:44,38.1,22.657,21.581,0.1532,2.94,-0.1988,0.0000,27.358,32.200,9.3,4.321
11548,2014-06-04 16:41:44,36.9,22.872,21.676,0.1527,2.94,-0.1988,0.0000,27.628,33.100,10.0,4.321
11549,2014-06-04 16:46:44,35.6,23.136,21.772,0.1532,2.94,-0.1988,0.0000,27.776,31.200,9.2,4.321
11550,2014-06-04 16:51:44,34.4,23.448,21.891,0.1527,2.94,-0.1988,0.0000,27.604,32.600,9.7,4.321
11551,2014-06-04 16:56:44,36.9,23.833,22.034,0.1532,2.94,-0.1988,0.0000,27.801,32.800,10.0,4.321
11552,2014-06-04 17:01:44,43.1,24.195,22.202,0.1532,2.94,-0.1988,0.0000,27.579,33.400,10.1,4.321
11553,2014-06-04 17:06:44,35.6,24.388,22.393,0.1538,2.94,-0.1988,0.0000,27.358,33.200,9.8,4.339
11554,2014-06-04 17:11:44,35.6,24.484,22.537,0.1532,2.94,-0.1988,0.0000,27.136,31.500,8.8,4.321
11555,2014-06-04 17:16:44,35.6,24.484,22.681,0.1538,2.94,-0.1988,0.0000,28.122,32.100,9.9,4.321
11556,2014-06-04 17:21:44,35.6,24.460,22.776,0.1538,2.94,-0.1988,0.0000,28.593,29.700,9.2,4.315
11557,2014-06-04 17:26:44,35.6,24.436,22.848,0.1538,2.94,-0.1988,0.0000,27.604,30.800,8.9,4.315
11558,2014-06-04 17:31:44,39.4,24.388,22.896,0.1538,2.94,-0.1988,0.0000,27.407,30.400,8.5,4.333
11559,2014-06-04 17:36:44,35.6,24.363,22.944,0.1538,2.94,-0.1988,0.0000,27.456,32.300,9.5,4.321
11560,2014-06-04 17:41:44,35.6,24.291,22.968,0.1538,2.94,-0.1988,0.0000,27.112,32.800,9.4,4.321
11561,2014-06-04 17:46:44,35.6,24.291,22.992,0.1538,2.94,-0.1988,0.0000,26.818,32.400,8.9,4.321
11562,2014-06-04 17:51:44,35.6,24.291,22.992,0.1538,2.94,-0.1988,0.0000,26.549,33.000,9.0,4.321
11563,2014-06-04 17:56:44,38.1,24.267,23.016,0.1538,2.94,-0.1988,0.0000,26.598,31.800,8.5,4.321
11564,2014-06-04 18:01:44,64.4,24.195,23.016,0.1538,2.94,-0.1988,0.0000,26.304,30.500,7.6,4.321
11565,2014-06-04 18:06:44,33.1,24.122,23.040,0.1538,2.94,-0.1988,0.0000,26.426,30.100,7.5,4.321
11566,2014-06-04 18:11:44,31.9,24.050,23.016,0.1538,2.94,-0.1988,0.0000,26.769,29.100,7.3,4.321
11567,2014-06-04 18:16:44,33.1,23.954,23.016,0.1538,2.94,-0.1988,0.0000,26.353,30.600,7.7,4.315
11568,2014-06-04 18:21:44,31.9,23.857,22.968,0.1538,2.94,-0.1988,0.0000,26.231,30.500,7.5,4.339
11569,2014-06-04 18:26:44,30.6,23.785,22.968,0.1538,2.94,-0.1988,0.0000,26.475,30.400,7.7,4.363
11570,2014-06-04 18:31:44,35.6,23.713,22.920,0.1538,2.94,-0.1988,0.0000,26.304,31.200,7.9,4.339
11571,2014-06-04 18:36:44,38.1,23.641,22.896,0.1538,2.94,-0.1988,0.0000,26.061,31.400,7.8,4.321
11572,2014-06-04 18:41:44,39.4,23.593,22.872,0.1538,2.35,-0.1988,0.0000,25.647,31.500,7.5,4.315
11573,2014-06-04 18:46:44,28.1,23.545,22.848,0.1538,2.35,-0.1988,0.0000,25.210,31.100,6.9,4.327
11574,2014-06-04 18:51:44,25.6,23.472,22.824,0.1532,2.35,-0.1988,0.0000,25.065,31.900,7.2,4.321
11575,2014-06-04 18:56:44,21.9,23.400,22.800,0.1532,2.35,-0.1988,0.0000,25.016,34.700,8.4,4.321
11576,2014-06-04 19:01:44,20.6,23.328,22.753,0.1532,2.35,-0.1988,0.0000,24.823,36.900,9.1,4.321
11577,2014-06-04 19:06:44,30.6,23.256,22.729,0.1532,2.35,-0.1988,0.0000,24.363,36.800,8.7,4.339
11578,2014-06-04 19:11:44,19.4,23.184,22.681,0.1532,2.35,-0.1988,0.0000,24.195,37.300,8.7,4.321
11579,2014-06-04 19:16:44,18.1,23.136,22.657,0.1532,2.35,-0.1988,0.0000,23.978,36.200,8.1,4.321
11580,2014-06-04 19:21:44,11.9,23.088,22.633,0.1532,2.35,-0.1988,0.0000,23.761,34.200,7.1,4.321
11581,2014-06-04 19:26:44,9.4,23.016,22.585,0.1532,2.35,-0.1988,0.0000,23.593,36.000,7.7,4.321
11582,2014-06-04 19:31:44,5.6,22.944,22.561,0.1532,2.35,-0.1988,0.0000,23.376,37.400,8.0,4.321
11583,2014-06-04 19:36:44,4.4,22.872,22.513,0.1527,2.35,-0.1988,0.0000,22.992,39.100,8.3,4.321
11584,2014-06-04 19:41:44,1.9,22.824,22.489,0.1527,2.94,-0.1988,0.0000,22.681,41.600,9.0,4.315
11585,2014-06-04 19:46:44,0.6,22.729,22.441,0.1532,4.71,-0.1988,0.0000,22.537,44.600,9.9,4.315
11586,2014-06-04 19:51:44,0.6,22.657,22.393,0.1527,5.29,-0.1988,0.0000,22.130,45.100,9.7,4.315
11587,2014-06-04 19:56:44,0.6,22.585,22.345,0.1527,10.00,-0.1988,0.0000,21.795,48.300,10.4,4.315
11588,2014-06-04 20:01:44,0.6,22.513,22.321,0.1527,15.29,-0.1988,0.0000,21.652,51.000,11.1,4.315
11589,2014-06-04 20:06:44,0.6,22.441,22.274,0.1527,15.88,-0.1988,0.0000,21.199,51.800,10.9,4.315
11590,2014-06-04 20:11:44,0.6,22.369,22.226,0.1527,17.06,-0.1988,0.0000,21.079,52.800,11.1,4.315
11591,2014-06-04 20:16:44,0.6,22.298,22.178,0.1523,19.41,-0.1988,0.0000,21.008,54.000,11.4,4.315
11592,2014-06-04 20:21:44,0.6,22.226,22.130,0.1527,21.18,-0.1988,0.0000,20.889,55.100,11.6,4.315
11593,2014-06-04 20:26:44,0.6,22.154,22.082,0.1523,22.94,-0.1988,0.0000,20.770,56.700,11.9,4.315
11594,2014-06-04 20:31:44,0.6,22.106,22.034,0.1523,25.29,-0.1988,0.0000,20.460,58.600,12.1,4.309
11595,2014-06-04 20:36:44,0.6,22.034,21.987,0.1523,27.06,-0.1988,0.0000,20.317,59.700,12.2,4.309
11596,2014-06-04 20:41:44,0.6,21.987,21.963,0.1523,28.82,-0.1988,0.0000,20.150,60.900,12.4,4.309
11597,2014-06-04 20:46:44,0.6,21.915,21.915,0.1523,31.76,-0.1988,0.0000,19.912,62.500,12.6,4.309
11598,2014-06-04 20:51:44,0.6,21.867,21.867,0.1523,33.53,-0.1988,0.0000,19.746,63.900,12.7,4.309
11599,2014-06-04 20:56:44,0.6,21.795,21.843,0.1523,35.88,-0.1988,0.0000,19.627,64.900,12.9,4.309
11600,2014-06-04 21:01:44,0.6,21.748,21.795,0.1523,35.88,-0.1988,0.0000,19.603,65.200,12.9,4.309
11601,2014-06-04 21:06:44,0.6,21.676,21.748,0.1523,38.24,-0.1988,0.0000,19.627,66.100,13.1,4.309
11602,2014-06-04 21:11:44,0.6,21.628,21.700,0.1523,40.59,-0.1988,0.0000,19.436,67.000,13.2,4.327
11603,2014-06-04 21:16:44,0.6,21.581,21.652,0.1519,39.41,-0.1988,0.0000,19.413,67.100,13.2,4.309
11604,2014-06-04 21:21:44,0.6,21.533,21.628,0.1523,42.35,-0.1988,0.0000,19.389,67.600,13.3,4.303
11605,2014-06-04 21:26:44,0.6,21.485,21.581,0.1523,42.94,-0.1988,0.0000,19.270,68.200,13.3,4.303
11606,2014-06-04 21:31:44,0.6,21.437,21.533,0.1523,45.88,-0.1988,0.0000,19.199,69.100,13.4,4.303
11607,2014-06-04 21:36:44,0.6,21.390,21.509,0.1519,47.06,-0.1988,0.0000,19.175,69.500,13.5,4.303
11608,2014-06-04 21:41:44,0.6,21.342,21.461,0.1519,50.00,-0.1988,0.0000,19.127,70.100,13.6,4.303
11609,2014-06-04 21:46:44,0.6,21.294,21.437,0.1519,51.18,-0.1988,0.0000,19.008,70.700,13.6,4.303
11610,2014-06-04 21:51:44,0.6,21.246,21.390,0.1519,55.29,-0.1988,0.0000,18.818,71.500,13.6,4.303
11611,2014-06-04 21:56:44,0.6,21.199,21.366,0.1519,57.06,-0.1988,0.0000,18.675,72.100,13.6,4.303
11612,2014-06-04 22:01:44,0.6,21.151,21.318,0.1519,58.82,-0.1988,0.0000,18.580,72.500,13.6,4.303
11613,2014-06-04 22:06:44,0.6,21.103,21.294,0.1519,59.41,-0.1988,0.0000,18.580,72.600,13.6,4.303
11614,2014-06-04 22:11:44,0.6,21.056,21.246,0.1514,61.18,-0.1988,0.0000,18.509,73.100,13.6,4.303
11615,2014-06-04 22:16:44,0.6,21.008,21.223,0.1519,60.59,-0.1988,0.0000,18.485,73.200,13.6,4.303
11616,2014-06-04 22:21:44,0.6,20.984,21.175,0.1514,62.94,-0.1988,0.0000,18.390,73.500,13.6,4.303
11617,2014-06-04 22:26:44,0.6,20.936,21.151,0.1519,61.18,-0.1988,0.0000,18.390,73.400,13.6,4.303
11618,2014-06-04 22:31:44,0.6,20.889,21.103,0.1519,63.53,-0.1988,0.0000,18.390,73.500,13.6,4.303
11619,2014-06-04 22:36:44,0.6,20.841,21.079,0.1514,64.12,-0.1988,0.0000,18.343,73.800,13.6,4.303
11620,2014-06-04 22:41:44,0.6,20.817,21.032,0.1514,64.12,-0.1988,0.0000,18.319,73.800,13.6,4.303
11621,2014-06-04 22:46:44,0.6,20.770,21.008,0.1519,65.88,-0.1988,0.0000,18.319,73.800,13.6,4.303
11622,2014-06-04 22:51:44,0.6,20.722,20.984,0.1519,66.47,-0.1988,0.0000,18.295,74.100,13.6,4.303
11623,2014-06-04 22:56:44,0.6,20.698,20.936,0.1519,68.24,-0.1988,0.0000,18.271,74.400,13.7,4.303
11624,2014-06-04 23:01:44,0.6,20.650,20.913,0.1514,71.18,-0.1988,0.0000,18.200,74.800,13.7,4.303
11625,2014-06-04 23:06:44,0.6,20.627,20.889,0.1514,74.71,-0.1988,0.0000,18.105,75.600,13.7,4.303
11626,2014-06-04 23:11:44,0.6,20.579,20.841,0.1514,76.47,-0.1988,0.0000,18.057,75.800,13.7,4.303
11627,2014-06-04 23:16:44,0.6,20.555,20.817,0.1514,77.65,-0.1988,0.0000,17.986,76.100,13.7,4.303
11628,2014-06-04 23:21:44,0.6,20.507,20.793,0.1514,78.24,-0.1988,0.0000,17.962,76.200,13.7,4.303
11629,2014-06-04 23:26:44,0.6,20.484,20.770,0.1514,81.18,-0.1988,0.0000,17.891,76.700,13.8,4.303
11630,2014-06-04 23:31:44,0.6,20.436,20.722,0.1514,81.18,-0.1988,0.0000,17.867,76.800,13.8,4.303
11631,2014-06-04 23:36:44,0.6,20.412,20.698,0.1514,82.35,-0.1988,0.0000,17.819,77.000,13.8,4.303
11632,2014-06-04 23:41:44,0.6,20.388,20.674,0.1514,84.12,-0.1988,0.0000,17.701,77.300,13.7,4.303
11633,2014-06-04 23:46:44,0.6,20.341,20.650,0.1514,84.71,-0.1988,0.0000,17.653,77.300,13.7,4.303
11634,2014-06-04 23:51:44,0.6,20.317,20.603,0.1514,85.29,-0.1988,0.0000,17.582,77.700,13.7,4.303
11635,2014-06-04 23:56:44,0.6,20.269,20.579,0.1514,84.71,-0.1988,0.0000,17.582,77.600,13.6,4.303
11636,2014-06-05 00:01:44,0.6,20.246,20.555,0.1508,85.88,-0.1988,0.0000,17.534,77.800,13.6,4.303
11637,2014-06-05 00:06:44,0.6,20.222,20.531,0.1514,85.29,-0.1988,0.0000,17.534,77.700,13.6,4.303
11638,2014-06-05 00:11:44,0.6,20.174,20.507,0.1508,87.06,-0.1988,0.0000,17.534,77.600,13.6,4.303
11639,2014-06-05 00:16:44,0.6,20.150,20.484,0.1508,87.65,-0.1988,0.0000,17.486,77.800,13.6,4.303
11640,2014-06-05 00:21:44,0.6,20.126,20.436,0.1514,90.59,-0.1988,0.0000,17.320,78.400,13.5,4.297
11641,2014-06-05 00:26:44,0.6,20.079,20.412,0.1508,89.41,-0.1988,0.0000,17.296,78.600,13.6,4.303
11642,2014-06-05 00:31:44,0.6,20.055,20.388,0.1508,88.24,-0.1988,0.0000,17.296,78.700,13.6,4.303
11643,2014-06-05 00:36:44,0.6,20.007,20.365,0.1508,88.82,-0.1988,0.0000,17.272,78.900,13.6,4.297
11644,2014-06-05 00:41:44,0.6,19.984,20.341,0.1508,89.41,-0.1988,0.0000,17.225,79.000,13.6,4.297
11645,2014-06-05 00:46:44,0.6,19.960,20.317,0.1508,90.00,-0.1988,0.0000,17.201,79.200,13.6,4.297
11646,2014-06-05 00:51:44,0.6,19.936,20.293,0.1508,90.59,-0.1988,0.0000,17.177,79.100,13.5,4.297
11647,2014-06-05 00:56:44,0.6,19.888,20.269,0.1508,91.76,-0.1988,0.0000,17.106,79.400,13.5,4.321
11648,2014-06-05 01:01:44,0.6,19.865,20.222,0.1508,94.71,-0.1988,0.0000,16.963,79.600,13.4,4.297
11649,2014-06-05 01:06:44,0.6,19.841,20.222,0.1508,94.12,-0.1988,0.0000,16.939,79.900,13.5,4.297
11650,2014-06-05 01:11:44,0.6,19.817,20.198,0.1508,95.29,-0.1988,0.0000,16.844,80.200,13.4,4.297
11651,2014-06-05 01:16:44,0.6,19.793,20.150,0.1508,93.53,-0.1988,0.0000,16.868,80.300,13.5,4.297
11652,2014-06-05 01:21:44,0.6,19.746,20.126,0.1508,93.53,-0.1988,0.0000,16.844,80.300,13.4,4.297
11653,2014-06-05 01:26:44,0.6,19.722,20.103,0.1508,94.12,-0.1988,0.0000,16.844,80.300,13.4,4.297
11654,2014-06-05 01:31:44,0.6,19.698,20.079,0.1508,97.65,-0.1988,0.0000,16.677,80.900,13.4,4.297
11655,2014-06-05 01:36:44,0.6,19.674,20.055,0.1508,97.06,-0.1988,0.0000,16.630,81.100,13.4,4.297
11656,2014-06-05 01:41:44,0.6,19.651,20.031,0.1508,94.71,-0.1988,0.0000,16.677,81.100,13.4,4.297
11657,2014-06-05 01:46:44,0.6,19.603,20.007,0.1508,97.06,-0.1988,0.0000,16.654,81.000,13.4,4.297
11658,2014-06-05 01:51:44,0.6,19.579,19.984,0.1508,98.82,-0.1988,0.0000,16.487,81.700,13.4,4.297
11659,2014-06-05 01:56:44,0.6,19.555,19.960,0.1508,98.82,-0.1988,0.0000,16.415,81.900,13.3,4.297
11660,2014-06-05 02:01:44,0.6,19.532,19.936,0.1503,99.41,-0.1988,0.0000,16.368,82.200,13.3,4.297
11661,2014-06-05 02:06:44,0.6,19.508,19.912,0.1508,98.82,-0.1988,0.0000,16.368,82.200,13.3,4.297
11662,2014-06-05 02:11:44,0.6,19.484,19.888,0.1508,99.41,-0.1988,0.0000,16.320,82.200,13.3,4.297
11663,2014-06-05 02:16:44,0.6,19.460,19.865,0.1508,99.41,-0.1988,0.0000,16.320,82.200,13.3,4.297
11664,2014-06-05 02:21:44,0.6,19.413,19.841,0.1508,100.00,-0.1988,0.0000,16.249,82.500,13.3,4.297
11665,2014-06-05 02:26:44,0.6,19.389,19.817,0.1503,100.00,-0.1988,0.0000,16.177,83.100,13.3,4.297
11666,2014-06-05 02:31:44,0.6,19.365,19.793,0.1508,100.00,-0.1988,0.0000,16.177,83.000,13.3,4.297
11667,2014-06-05 02:36:44,0.6,19.341,19.770,0.1508,100.00,-0.1988,0.0000,16.106,83.300,13.3,4.297
11668,2014-06-05 02:41:44,0.6,19.318,19.746,0.1508,100.00,-0.1988,0.0000,16.058,83.400,13.3,4.297
11669,2014-06-05 02:46:44,0.6,19.294,19.722,0.1508,100.00,-0.1988,0.0000,15.963,83.700,13.2,4.297
11670,2014-06-05 02:51:44,0.6,19.270,19.698,0.1503,100.00,-0.1988,0.0000,16.010,83.900,13.3,4.297
11671,2014-06-05 02:56:44,0.6,19.246,19.674,0.1503,100.00,-0.1988,0.0000,15.986,83.800,13.3,4.297
11672,2014-06-05 03:01:44,0.6,19.222,19.651,0.1508,100.00,-0.1988,0.0000,15.939,84.000,13.3,4.297
11673,2014-06-05 03:06:44,0.6,19.199,19.627,0.1503,100.00,-0.1988,0.0000,15.891,84.400,13.3,4.297
11674,2014-06-05 03:11:44,0.6,19.175,19.627,0.1508,100.00,-0.1988,0.0000,15.843,84.500,13.3,4.297
11675,2014-06-05 03:16:44,0.6,19.151,19.603,0.1508,100.00,-0.1988,0.0000,15.891,84.200,13.2,4.297
11676,2014-06-05 03:21:44,0.6,19.127,19.579,0.1508,100.00,-0.1988,0.0000,15.819,84.200,13.2,4.297
11677,2014-06-05 03:26:44,0.6,19.080,19.555,0.1508,100.00,-0.1988,0.0000,15.724,84.600,13.2,4.297
11678,2014-06-05 03:31:44,0.6,19.080,19.532,0.1508,100.00,-0.1988,0.0000,15.652,84.800,13.1,4.297
11679,2014-06-05 03:36:44,0.6,19.032,19.508,0.1508,100.00,-0.1988,0.0000,15.700,84.900,13.2,4.297
11680,2014-06-05 03:41:44,0.6,19.008,19.484,0.1503,100.00,-0.1988,0.0000,15.724,84.600,13.2,4.297
11681,2014-06-05 03:46:44,0.6,18.985,19.460,0.1503,100.00,-0.1988,0.0000,15.676,84.900,13.2,4.291
11682,2014-06-05 03:51:44,0.6,18.961,19.436,0.1503,100.00,-0.1988,0.0000,15.652,85.100,13.2,4.291
11683,2014-06-05 03:56:44,0.6,18.937,19.413,0.1503,100.00,-0.1988,0.0000,15.605,84.900,13.1,4.297
11684,2014-06-05 04:01:44,0.6,18.913,19.413,0.1503,100.00,-0.1988,0.0000,15.605,84.900,13.1,4.297
11685,2014-06-05 04:06:44,0.6,18.889,19.389,0.1503,100.00,-0.1988,0.0000,15.605,84.900,13.1,4.291
11686,2014-06-05 04:11:44,0.6,18.889,19.365,0.1503,100.00,-0.1988,0.0000,15.581,84.900,13.1,4.291
11687,2014-06-05 04:16:44,0.6,18.842,19.341,0.1503,100.00,-0.1988,0.0000,15.533,85.000,13.0,4.291
11688,2014-06-05 04:21:44,0.6,18.818,19.318,0.1503,100.00,-0.1988,0.0000,15.461,85.200,13.0,4.291
11689,2014-06-05 04:26:44,0.6,18.794,19.294,0.1503,100.00,-0.1988,0.0000,15.390,85.400,13.0,4.291
11690,2014-06-05 04:31:44,0.6,18.771,19.270,0.1503,100.00,-0.1988,0.0000,15.342,85.800,13.0,4.291
11691,2014-06-05 04:36:44,0.6,18.747,19.246,0.1503,100.00,-0.1988,0.0000,15.342,86.600,13.1,4.291
11692,2014-06-05 04:41:44,0.6,18.747,19.246,0.1503,100.00,-0.1988,0.0000,15.390,87.000,13.3,4.291
11693,2014-06-05 04:46:44,0.6,18.723,19.222,0.1503,100.00,-0.1988,0.0000,15.438,87.300,13.4,4.291
11694,2014-06-05 04:51:44,0.6,18.699,19.199,0.1503,100.00,-0.1988,0.0000,15.509,87.300,13.4,4.291
11695,2014-06-05 04:56:44,0.6,18.675,19.175,0.1503,100.00,-0.1988,0.0000,15.485,87.400,13.4,4.291
11696,2014-06-05 05:01:44,0.6,18.675,19.151,0.1499,100.00,-0.1988,0.0000,15.485,87.800,13.5,4.291
11697,2014-06-05 05:06:44,0.6,18.652,19.127,0.1503,100.00,-0.1988,0.0000,15.509,87.800,13.5,4.291
11698,2014-06-05 05:11:44,0.6,18.652,19.127,0.1503,100.00,-0.1988,0.0000,15.438,87.900,13.5,4.321
11699,2014-06-05 05:16:44,0.6,18.628,19.103,0.1503,100.00,-0.1988,0.0000,15.318,88.400,13.4,4.291
11700,2014-06-05 05:21:44,0.6,18.604,19.103,0.1503,100.00,-0.1988,0.0000,15.270,88.700,13.4,4.291
11701,2014-06-05 05:26:44,0.6,18.604,19.080,0.1503,100.00,-0.1988,0.0000,15.294,88.900,13.5,4.291
11702,2014-06-05 05:31:44,0.6,18.580,19.056,0.1503,100.00,-0.1988,0.0000,15.318,89.100,13.6,4.291
11703,2014-06-05 05:36:44,0.6,18.557,19.056,0.1503,100.00,-0.1988,0.0000,15.318,89.200,13.6,4.291
11704,2014-06-05 05:41:44,0.6,18.557,19.032,0.1503,100.00,-0.1988,0.0000,15.294,89.200,13.5,4.291
11705,2014-06-05 05:46:44,0.6,18.533,19.008,0.1503,100.00,-0.1988,0.0000,15.318,89.300,13.6,4.291
11706,2014-06-05 05:51:44,0.6,18.509,19.008,0.1499,100.00,-0.1988,0.0000,15.342,89.500,13.6,4.291
11707,2014-06-05 05:56:44,0.6,18.509,18.985,0.1503,100.00,-0.1988,0.0000,15.270,89.600,13.6,4.291
11708,2014-06-05 06:01:44,0.6,18.485,18.961,0.1503,100.00,-0.1988,0.0000,15.270,89.500,13.6,4.291
11709,2014-06-05 06:06:44,1.9,18.461,18.961,0.1503,100.00,-0.1988,0.0000,15.175,89.000,13.4,4.291
11710,2014-06-05 06:11:44,4.4,18.461,18.937,0.1503,100.00,-0.1988,0.0000,15.175,88.900,13.4,4.291
11711,2014-06-05 06:16:44,5.6,18.438,18.913,0.1503,100.00,-0.1988,0.0000,15.223,88.900,13.4,4.291
11712,2014-06-05 06:21:44,6.9,18.414,18.913,0.1503,100.00,-0.1988,0.0000,15.366,89.100,13.6,4.291
11713,2014-06-05 06:26:44,8.1,18.414,18.889,0.1503,100.00,-0.1988,0.0000,15.485,88.800,13.7,4.291
11714,2014-06-05 06:31:44,10.6,18.390,18.889,0.1503,100.00,-0.1988,0.0000,15.629,88.700,13.8,4.291
11715,2014-06-05 06:36:44,13.1,18.390,18.866,0.1503,100.00,-0.1988,0.0000,15.748,88.500,13.9,4.291
11716,2014-06-05 06:41:44,13.1,18.390,18.866,0.1503,100.00,-0.1988,0.0000,15.915,88.200,14.0,4.291
11717,2014-06-05 06:46:44,13.1,18.390,18.842,0.1503,100.00,-0.1988,0.0000,15.963,87.800,14.0,4.291
11718,2014-06-05 06:51:44,13.1,18.390,18.818,0.1503,100.00,-0.1988,0.0000,16.010,87.700,14.0,4.291
11719,2014-06-05 06:56:44,13.1,18.366,18.818,0.1503,100.00,-0.1988,0.0000,16.082,87.300,14.0,4.291
11720,2014-06-05 07:01:44,14.4,18.366,18.818,0.1503,100.00,-0.1988,0.0000,16.225,87.200,14.1,4.291
11721,2014-06-05 07:06:44,25.6,18.366,18.794,0.1503,100.00,-0.1988,0.0000,16.344,86.800,14.2,4.291
11722,2014-06-05 07:11:44,15.6,18.390,18.794,0.1503,100.00,-0.1988,0.0000,16.439,86.300,14.2,4.297
11723,2014-06-05 07:16:44,16.9,18.390,18.794,0.1503,98.82,-0.1988,0.0000,16.511,86.000,14.2,4.297
11724,2014-06-05 07:21:44,16.9,18.390,18.794,0.1503,95.88,-0.1988,0.0000,16.606,85.700,14.2,4.297
11725,2014-06-05 07:26:44,18.1,18.390,18.794,0.1503,96.47,-0.1988,0.0000,16.749,85.400,14.3,4.303
11726,2014-06-05 07:31:44,19.4,18.390,18.771,0.1503,91.76,-0.1988,0.0000,17.082,85.200,14.6,4.303
11727,2014-06-05 07:36:44,19.4,18.414,18.771,0.1503,87.06,-0.1988,0.0000,17.368,84.100,14.7,4.303
11728,2014-06-05 07:41:44,20.6,18.414,18.771,0.1503,81.76,-0.1988,0.0000,17.629,82.800,14.7,4.309
11729,2014-06-05 07:46:44,21.9,18.438,18.771,0.1503,78.24,-0.1988,0.0000,17.819,82.100,14.7,4.309
11730,2014-06-05 07:51:44,23.1,18.461,18.771,0.1503,70.59,-0.1988,0.0000,17.938,81.100,14.7,4.315
11731,2014-06-05 07:56:44,25.6,18.461,18.794,0.1503,62.94,-0.1988,0.0000,18.105,80.200,14.7,4.315
11732,2014-06-05 08:01:44,25.6,18.485,18.771,0.1503,45.29,-0.1988,0.0000,18.295,78.400,14.5,4.321
11733,2014-06-05 08:06:44,26.9,18.509,18.794,0.1503,41.76,-0.1988,0.0000,18.414,77.800,14.5,4.321
11734,2014-06-05 08:11:44,26.9,18.533,18.794,0.1503,38.82,-0.1988,0.0000,18.557,77.500,14.6,4.321
11735,2014-06-05 08:16:44,26.9,18.533,18.794,0.1503,35.88,-0.1988,0.0000,18.771,75.400,14.3,4.321
11736,2014-06-05 08:21:44,26.9,18.557,18.818,0.1503,39.41,-0.1988,0.0000,18.985,73.900,14.2,4.321
11737,2014-06-05 08:26:44,25.6,18.580,18.818,0.1503,33.53,-0.1988,0.0000,18.794,74.500,14.2,4.321
