"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
6366,2014-04-05 16:51:44,51.9,18.319,17.915,0.2164,-0.1988,0.0000,20.031,44.600,7.6,4.321
6367,2014-04-05 16:56:44,55.6,18.295,17.915,0.2164,-0.1988,0.0000,19.841,45.500,7.7,4.321
6368,2014-04-05 17:01:44,61.9,18.247,17.891,0.2164,-0.1988,0.0000,19.674,45.700,7.7,4.339
6369,2014-04-05 17:06:44,43.1,18.200,17.867,0.2164,-0.1988,0.0000,19.793,45.700,7.8,4.333
6370,2014-04-05 17:11:44,54.4,18.176,17.843,0.2164,-0.1988,0.0000,19.793,46.600,8.0,4.321
6371,2014-04-05 17:16:44,169.4,18.129,17.819,0.2164,-0.1988,0.0000,19.674,47.100,8.1,4.321
6372,2014-04-05 17:21:44,161.9,18.105,17.772,0.2164,-0.1988,0.0000,19.770,48.800,8.7,4.321
6373,2014-04-05 17:26:44,55.6,18.081,17.748,0.2164,-0.1988,0.0000,19.817,48.400,8.6,4.333
6374,2014-04-05 17:31:44,40.6,18.033,17.748,0.2164,-0.1988,0.0000,19.888,49.200,8.9,4.333
6375,2014-04-05 17:36:44,38.1,18.010,17.724,0.2164,-0.1988,0.0000,19.912,48.400,8.7,4.321
6376,2014-04-05 17:41:44,34.4,17.986,17.701,0.2164,-0.1988,0.0000,19.960,49.200,9.0,4.321
6377,2014-04-05 17:46:44,33.1,17.962,17.677,0.2164,-0.1988,0.0000,19.960,48.800,8.9,4.321
6378,2014-04-05 17:51:44,30.6,17.938,17.653,0.2164,-0.1988,0.0000,19.865,48.400,8.7,4.339
6379,2014-04-05 17:56:44,46.9,17.915,17.629,0.2164,-0.1988,0.0000,19.793,49.500,8.9,4.327
6380,2014-04-05 18:01:44,28.1,17.891,17.605,0.2164,-0.1988,0.0000,19.651,50.400,9.1,4.321
6381,2014-04-05 18:06:44,26.9,17.867,17.605,0.2164,-0.1988,0.0000,19.627,51.000,9.2,4.321
6382,2014-04-05 18:11:44,25.6,17.843,17.582,0.2161,-0.1988,0.0000,19.627,50.500,9.1,4.321
6383,2014-04-05 18:16:44,24.4,17.796,17.558,0.2161,-0.1988,0.0000,19.389,50.700,8.9,4.339
6384,2014-04-05 18:21:44,21.9,17.772,17.534,0.2164,-0.1988,0.0000,19.389,50.600,8.9,4.327
6385,2014-04-05 18:26:44,24.4,17.748,17.510,0.2161,-0.1988,0.0000,19.175,50.400,8.6,4.321
6386,2014-04-05 18:31:44,21.9,17.724,17.486,0.2164,-0.1988,0.0000,18.747,51.200,8.5,4.321
6387,2014-04-05 18:36:44,35.6,17.677,17.463,0.2164,-0.1988,0.0000,18.699,52.100,8.7,4.321
6388,2014-04-05 18:41:44,15.6,17.653,17.463,0.2161,-0.1988,0.0000,18.604,52.800,8.8,4.333
6389,2014-04-05 18:46:44,14.4,17.629,17.439,0.2164,-0.1988,0.0000,18.438,53.400,8.8,4.333
6390,2014-04-05 18:51:44,13.1,17.582,17.415,0.2156,-0.1988,0.0000,18.271,54.300,8.9,4.321
6391,2014-04-05 18:56:44,9.4,17.558,17.391,0.2117,-0.1988,0.0000,16.820,78.800,13.1,4.321
6392,2014-04-05 19:01:44,3.1,17.582,17.391,0.2122,-0.1988,0.0000,14.242,86.900,12.1,4.321
6393,2014-04-05 19:06:44,3.1,17.582,17.391,0.2126,-0.1988,0.0000,13.906,89.300,12.2,4.321
6394,2014-04-05 19:11:44,1.9,17.534,17.368,0.2122,-0.1988,0.0000,13.930,89.000,12.2,4.321
6395,2014-04-05 19:16:44,0.6,17.510,17.344,0.2126,-0.1988,0.0000,13.618,90.800,12.2,4.321
6396,2014-04-05 19:21:44,0.6,17.439,17.344,0.2122,-0.1988,0.0000,13.762,89.000,12.0,4.321
6397,2014-04-05 19:26:44,0.6,17.391,17.296,0.2126,-0.1988,0.0000,13.666,90.800,12.2,4.321
6398,2014-04-05 19:31:44,0.6,17.344,17.272,0.2126,-0.1988,0.0000,13.810,88.300,11.9,4.345
6399,2014-04-05 19:36:44,0.6,17.296,17.249,0.2126,-0.1988,0.0000,13.786,87.400,11.7,4.339
6400,2014-04-05 19:41:44,0.6,17.249,17.225,0.2131,-0.1988,0.0000,13.906,85.900,11.6,4.315
6401,2014-04-05 19:46:44,0.6,17.177,17.177,0.2131,-0.1988,0.0000,13.786,83.200,11.0,4.315
6402,2014-04-05 19:51:44,0.6,17.130,17.153,0.2126,-0.1988,0.0000,13.882,83.000,11.1,4.315
6403,2014-04-05 19:56:44,0.6,17.082,17.106,0.2131,-0.1988,0.0000,14.002,81.300,10.9,4.315
6404,2014-04-05 20:01:44,0.6,17.034,17.082,0.2131,-0.1988,0.0000,13.930,72.500,9.1,4.315
6405,2014-04-05 20:06:44,0.6,16.963,17.034,0.2126,-0.1988,0.0000,14.026,61.800,6.8,4.315
6406,2014-04-05 20:11:44,0.6,16.915,17.011,0.2126,-0.1988,0.0000,14.577,63.600,7.8,4.315
6407,2014-04-05 20:16:44,0.6,16.868,16.963,0.2126,-0.1988,0.0000,15.127,56.700,6.6,4.315
6408,2014-04-05 20:21:44,0.6,16.796,16.915,0.2131,-0.1988,0.0000,15.485,53.400,6.1,4.315
6409,2014-04-05 20:26:44,0.6,16.749,16.868,0.2134,-0.1988,0.0000,16.177,48.800,5.4,4.315
6410,2014-04-05 20:31:44,0.6,16.677,16.820,0.2153,-0.1988,0.0000,16.606,47.000,5.3,4.309
6411,2014-04-05 20:36:44,0.6,16.606,16.796,0.2161,-0.1988,0.0000,16.654,46.800,5.2,4.309
6412,2014-04-05 20:41:44,0.6,16.534,16.749,0.2174,-0.1988,0.0000,16.725,47.100,5.4,4.309
6413,2014-04-05 20:46:44,0.6,16.487,16.701,0.2182,-0.1988,0.0000,16.725,45.500,4.9,4.309
6414,2014-04-05 20:51:44,0.6,16.415,16.654,0.2185,-0.1988,0.0000,16.796,44.900,4.8,4.309
6415,2014-04-05 20:56:44,0.6,16.368,16.606,0.2195,-0.1988,0.0000,16.701,45.700,4.9,4.309
6416,2014-04-05 21:01:44,0.6,16.296,16.558,0.2203,-0.1988,0.0000,16.654,44.900,4.7,4.309
6417,2014-04-05 21:06:44,0.6,16.249,16.511,0.2203,-0.1988,0.0000,16.773,43.800,4.4,4.309
6418,2014-04-05 21:11:44,0.6,16.201,16.463,0.2203,-0.1988,0.0000,16.820,45.100,4.9,4.309
6419,2014-04-05 21:16:44,0.6,16.153,16.415,0.2208,-0.1988,0.0000,16.892,43.900,4.5,4.309
6420,2014-04-05 21:21:44,0.6,16.106,16.368,0.2208,-0.1988,0.0000,16.820,44.900,4.8,4.303
6421,2014-04-05 21:26:44,0.6,16.058,16.344,0.2203,-0.1988,0.0000,16.701,43.700,4.3,4.303
6422,2014-04-05 21:31:44,0.6,16.010,16.296,0.2203,-0.1988,0.0000,16.558,43.900,4.2,4.303
6423,2014-04-05 21:36:44,0.6,15.963,16.249,0.2208,-0.1988,0.0000,16.582,44.100,4.3,4.303
6424,2014-04-05 21:41:44,0.6,15.915,16.201,0.2203,-0.1988,0.0000,16.630,43.600,4.2,4.303
6425,2014-04-05 21:46:44,0.6,15.891,16.177,0.2203,-0.1988,0.0000,16.582,44.200,4.4,4.303
6426,2014-04-05 21:51:44,0.6,15.843,16.129,0.2203,-0.1988,0.0000,16.320,45.700,4.6,4.303
6427,2014-04-05 21:56:44,0.6,15.819,16.106,0.2203,-0.1988,0.0000,16.177,48.700,5.4,4.303
6428,2014-04-05 22:01:44,0.6,15.796,16.058,0.2208,-0.1988,0.0000,15.819,52.500,6.1,4.303
6429,2014-04-05 22:06:44,0.6,15.748,16.034,0.2208,-0.1988,0.0000,15.819,54.200,6.6,4.303
6430,2014-04-05 22:11:44,0.6,15.724,15.986,0.2211,-0.1988,0.0000,15.629,57.600,7.3,4.303
6431,2014-04-05 22:16:44,0.6,15.700,15.963,0.2211,-0.1988,0.0000,15.390,60.700,7.9,4.303
6432,2014-04-05 22:21:44,0.6,15.676,15.939,0.2211,-0.1988,0.0000,15.247,62.600,8.2,4.303
6433,2014-04-05 22:26:44,0.6,15.652,15.915,0.2211,-0.1988,0.0000,15.079,63.400,8.2,4.303
6434,2014-04-05 22:31:44,0.6,15.605,15.867,0.2216,-0.1988,0.0000,14.864,64.500,8.2,4.303
6435,2014-04-05 22:36:44,0.6,15.581,15.843,0.2216,-0.1988,0.0000,14.697,65.300,8.3,4.303
6436,2014-04-05 22:41:44,0.6,15.557,15.819,0.2219,-0.1988,0.0000,14.385,66.200,8.2,4.303
6437,2014-04-05 22:46:44,0.6,15.533,15.796,0.2219,-0.1988,0.0000,14.194,67.300,8.2,4.303
6438,2014-04-05 22:51:44,0.6,15.509,15.772,0.2224,-0.1988,0.0000,14.098,67.300,8.1,4.303
6439,2014-04-05 22:56:44,0.6,15.485,15.748,0.2224,-0.1988,0.0000,13.954,68.100,8.2,4.303
6440,2014-04-05 23:01:44,0.6,15.461,15.724,0.2224,-0.1988,0.0000,13.834,68.800,8.2,4.303
6441,2014-04-05 23:06:44,0.6,15.438,15.700,0.2229,-0.1988,0.0000,13.810,69.800,8.4,4.303
6442,2014-04-05 23:11:44,0.6,15.414,15.676,0.2229,-0.1988,0.0000,13.714,71.000,8.6,4.303
6443,2014-04-05 23:16:44,0.6,15.390,15.652,0.2229,-0.1988,0.0000,13.570,71.100,8.4,4.303
6444,2014-04-05 23:21:44,0.6,15.366,15.629,0.2232,-0.1988,0.0000,13.449,72.000,8.5,4.303
6445,2014-04-05 23:26:44,0.6,15.342,15.605,0.2232,-0.1988,0.0000,13.281,72.300,8.4,4.303
6446,2014-04-05 23:31:44,0.6,15.318,15.581,0.2237,-0.1988,0.0000,13.185,73.000,8.5,4.297
6447,2014-04-05 23:36:44,0.6,15.270,15.557,0.2237,-0.1988,0.0000,13.112,73.500,8.5,4.303
6448,2014-04-05 23:41:44,0.6,15.247,15.533,0.2241,-0.1988,0.0000,13.088,75.300,8.8,4.297
6449,2014-04-05 23:46:44,0.6,15.223,15.509,0.2241,-0.1988,0.0000,13.040,75.700,8.9,4.297
6450,2014-04-05 23:51:44,0.6,15.199,15.485,0.2241,-0.1988,0.0000,12.968,76.100,8.9,4.297
6451,2014-04-05 23:56:44,0.6,15.175,15.461,0.2241,-0.1988,0.0000,12.944,76.200,8.9,4.297
6452,2014-04-06 00:01:44,0.6,15.151,15.438,0.2245,-0.1988,0.0000,12.823,76.000,8.7,4.297
6453,2014-04-06 00:06:44,0.6,15.127,15.414,0.2245,-0.1988,0.0000,12.727,76.800,8.8,4.297
6454,2014-04-06 00:11:44,0.6,15.103,15.390,0.2245,-0.1988,0.0000,12.606,77.200,8.7,4.297
6455,2014-04-06 00:16:44,0.6,15.055,15.366,0.2249,-0.1988,0.0000,12.558,78.000,8.8,4.297
6456,2014-04-06 00:21:44,0.6,15.031,15.342,0.2249,-0.1988,0.0000,12.437,77.300,8.6,4.297
6457,2014-04-06 00:26:44,0.6,15.008,15.318,0.2249,-0.1988,0.0000,12.340,77.500,8.5,4.297
6458,2014-04-06 00:31:44,0.6,14.984,15.294,0.2254,-0.1988,0.0000,12.243,78.000,8.5,4.297
6459,2014-04-06 00:36:44,0.6,14.960,15.270,0.2254,-0.1988,0.0000,12.195,78.900,8.7,4.297
6460,2014-04-06 00:41:44,0.6,14.912,15.247,0.2257,-0.1988,0.0000,12.098,78.100,8.4,4.297
6461,2014-04-06 00:46:44,0.6,14.888,15.223,0.2257,-0.1988,0.0000,12.025,78.700,8.5,4.297
6462,2014-04-06 00:51:44,0.6,14.864,15.199,0.2257,-0.1988,0.0000,11.904,78.900,8.4,4.297
6463,2014-04-06 00:56:44,0.6,14.840,15.175,0.2257,-0.1988,0.0000,11.977,79.400,8.5,4.297
6464,2014-04-06 01:01:44,0.6,14.792,15.151,0.2262,-0.1988,0.0000,11.929,78.600,8.3,4.297
6465,2014-04-06 01:06:44,0.6,14.768,15.103,0.2262,-0.1988,0.0000,11.856,78.500,8.3,4.297
6466,2014-04-06 01:11:44,0.6,14.745,15.079,0.2262,-0.1988,0.0000,11.759,79.400,8.3,4.297
6467,2014-04-06 01:16:44,0.6,14.697,15.055,0.2262,-0.1988,0.0000,11.662,79.400,8.2,4.297
6468,2014-04-06 01:21:44,0.6,14.673,15.031,0.2266,-0.1988,0.0000,11.589,80.200,8.3,4.297
6469,2014-04-06 01:26:44,0.6,14.649,15.008,0.2266,-0.1988,0.0000,11.540,80.300,8.3,4.297
6470,2014-04-06 01:31:44,0.6,14.625,14.984,0.2266,-0.1988,0.0000,11.492,80.400,8.2,4.297
6471,2014-04-06 01:36:44,0.6,14.601,14.960,0.2266,-0.1988,0.0000,11.492,80.300,8.2,4.297
6472,2014-04-06 01:41:44,0.6,14.553,14.936,0.2269,-0.1988,0.0000,11.492,80.700,8.3,4.297
6473,2014-04-06 01:46:44,0.6,14.529,14.912,0.2269,-0.1988,0.0000,11.443,80.900,8.3,4.297
6474,2014-04-06 01:51:44,0.6,14.505,14.888,0.2269,-0.1988,0.0000,11.370,81.100,8.3,4.297
6475,2014-04-06 01:56:44,0.6,14.481,14.864,0.2269,-0.1988,0.0000,11.321,81.100,8.2,4.297
6476,2014-04-06 02:01:44,0.6,14.433,14.840,0.2274,-0.1988,0.0000,11.248,81.500,8.2,4.297
6477,2014-04-06 02:06:44,0.6,14.409,14.816,0.2274,-0.1988,0.0000,11.200,81.900,8.2,4.297
6478,2014-04-06 02:11:44,0.6,14.385,14.768,0.2274,-0.1988,0.0000,11.151,81.800,8.2,4.297
6479,2014-04-06 02:16:44,0.6,14.361,14.768,0.2274,-0.1988,0.0000,11.102,81.600,8.1,4.297
6480,2014-04-06 02:21:44,0.6,14.337,14.745,0.2277,-0.1988,0.0000,11.078,81.700,8.1,4.297
6481,2014-04-06 02:26:44,0.6,14.290,14.721,0.2277,-0.1988,0.0000,11.127,82.100,8.2,4.291
6482,2014-04-06 02:31:44,0.6,14.266,14.673,0.2277,-0.1988,0.0000,11.102,82.300,8.2,4.291
6483,2014-04-06 02:36:44,0.6,14.242,14.673,0.2277,-0.1988,0.0000,11.078,82.900,8.3,4.291
6484,2014-04-06 02:41:44,0.6,14.218,14.625,0.2277,-0.1988,0.0000,11.005,83.100,8.3,4.291
6485,2014-04-06 02:46:44,0.6,14.194,14.601,0.2277,-0.1988,0.0000,10.907,83.000,8.1,4.291
6486,2014-04-06 02:51:44,0.6,14.170,14.577,0.2277,-0.1988,0.0000,10.858,83.200,8.1,4.291
6487,2014-04-06 02:56:44,0.6,14.146,14.553,0.2282,-0.1988,0.0000,10.834,83.300,8.1,4.291
6488,2014-04-06 03:01:44,0.6,14.122,14.529,0.2282,-0.1988,0.0000,10.712,83.000,8.0,4.291
6489,2014-04-06 03:06:44,0.6,14.098,14.505,0.2282,-0.1988,0.0000,10.663,83.500,8.0,4.291
6490,2014-04-06 03:11:44,0.6,14.050,14.481,0.2282,-0.1988,0.0000,10.638,83.700,8.0,4.291
6491,2014-04-06 03:16:44,0.6,14.026,14.457,0.2286,-0.1988,0.0000,10.565,83.300,7.9,4.291
6492,2014-04-06 03:21:44,0.6,14.002,14.433,0.2286,-0.1988,0.0000,10.516,84.000,7.9,4.291
6493,2014-04-06 03:26:44,0.6,13.978,14.409,0.2286,-0.1988,0.0000,10.443,83.900,7.8,4.291
6494,2014-04-06 03:31:44,0.6,13.954,14.385,0.2286,-0.1988,0.0000,10.345,83.800,7.7,4.291
6495,2014-04-06 03:36:44,0.6,13.906,14.385,0.2286,-0.1988,0.0000,10.271,84.000,7.7,4.291
6496,2014-04-06 03:41:44,0.6,13.882,14.337,0.2291,-0.1988,0.0000,10.222,84.200,7.7,4.291
6497,2014-04-06 03:46:44,0.6,13.858,14.314,0.2291,-0.1988,0.0000,10.173,84.500,7.7,4.291
6498,2014-04-06 03:51:44,0.6,13.834,14.290,0.2291,-0.1988,0.0000,10.124,84.600,7.7,4.291
6499,2014-04-06 03:56:44,0.6,13.810,14.290,0.2291,-0.1988,0.0000,10.100,85.000,7.7,4.291
6500,2014-04-06 04:01:44,0.6,13.786,14.242,0.2291,-0.1988,0.0000,10.075,84.900,7.7,4.291
6501,2014-04-06 04:06:44,0.6,13.762,14.218,0.2294,-0.1988,0.0000,10.075,84.800,7.6,4.291
6502,2014-04-06 04:11:44,0.6,13.738,14.194,0.2294,-0.1988,0.0000,10.075,85.100,7.7,4.291
6503,2014-04-06 04:16:44,0.6,13.714,14.170,0.2294,-0.1988,0.0000,10.001,84.600,7.5,4.291
6504,2014-04-06 04:21:44,0.6,13.690,14.170,0.2294,-0.1988,0.0000,9.903,84.400,7.4,4.291
6505,2014-04-06 04:26:44,0.6,13.642,14.146,0.2299,-0.1988,0.0000,9.829,84.800,7.4,4.291
6506,2014-04-06 04:31:44,0.6,13.618,14.098,0.2299,-0.1988,0.0000,9.854,85.100,7.5,4.291
6507,2014-04-06 04:36:44,0.6,13.594,14.074,0.2299,-0.1988,0.0000,9.952,84.900,7.5,4.291
6508,2014-04-06 04:41:44,0.6,13.570,14.074,0.2299,-0.1988,0.0000,9.952,84.900,7.5,4.291
6509,2014-04-06 04:46:44,0.6,13.546,14.026,0.2303,-0.1988,0.0000,9.879,84.700,7.4,4.291
6510,2014-04-06 04:51:44,0.6,13.522,14.002,0.2303,-0.1988,0.0000,9.854,84.600,7.4,4.291
6511,2014-04-06 04:56:44,0.6,13.473,13.978,0.2303,-0.1988,0.0000,9.829,84.800,7.4,4.291
6512,2014-04-06 05:01:44,0.6,13.473,13.954,0.2303,-0.1988,0.0000,9.829,85.300,7.5,4.291
6513,2014-04-06 05:06:44,0.6,13.425,13.930,0.2303,-0.1988,0.0000,9.756,85.700,7.5,4.291
6514,2014-04-06 05:11:44,0.6,13.401,13.906,0.2303,-0.1988,0.0000,9.608,85.300,7.3,4.291
6515,2014-04-06 05:16:44,0.6,13.377,13.906,0.2303,-0.1988,0.0000,9.558,85.300,7.2,4.291
6516,2014-04-06 05:21:44,0.6,13.353,13.858,0.2303,-0.1988,0.0000,9.460,85.600,7.2,4.291
6517,2014-04-06 05:26:44,0.6,13.329,13.858,0.2303,-0.1988,0.0000,9.460,85.600,7.2,4.291
6518,2014-04-06 05:31:44,0.6,13.305,13.834,0.2306,-0.1988,0.0000,9.460,85.700,7.2,4.291
6519,2014-04-06 05:36:44,0.6,13.281,13.810,0.2306,-0.1988,0.0000,9.435,85.500,7.1,4.291
6520,2014-04-06 05:41:44,0.6,13.257,13.786,0.2306,-0.1988,0.0000,9.361,85.900,7.1,4.291
6521,2014-04-06 05:46:44,0.6,13.233,13.762,0.2306,-0.1988,0.0000,9.312,86.000,7.1,4.291
6522,2014-04-06 05:51:44,0.6,13.209,13.738,0.2306,-0.1988,0.0000,9.262,85.900,7.0,4.291
6523,2014-04-06 05:56:44,0.6,13.185,13.714,0.2311,-0.1988,0.0000,9.238,86.300,7.1,4.291
6524,2014-04-06 06:01:44,0.6,13.161,13.690,0.2311,-0.1988,0.0000,9.188,86.500,7.1,4.291
6525,2014-04-06 06:06:44,0.6,13.137,13.666,0.2311,-0.1988,0.0000,9.188,86.600,7.1,4.291
6526,2014-04-06 06:11:44,0.6,13.112,13.642,0.2311,-0.1988,0.0000,9.139,86.700,7.0,4.291
6527,2014-04-06 06:16:44,0.6,13.088,13.618,0.2311,-0.1988,0.0000,9.089,87.200,7.1,4.291
6528,2014-04-06 06:21:44,0.6,13.064,13.594,0.2311,-0.1988,0.0000,9.089,87.700,7.2,4.291
6529,2014-04-06 06:26:44,0.6,13.040,13.570,0.2311,-0.1988,0.0000,9.040,87.600,7.1,4.291
6530,2014-04-06 06:31:44,0.6,13.016,13.546,0.2315,-0.1988,0.0000,8.916,87.100,6.9,4.291
6531,2014-04-06 06:36:44,0.6,12.992,13.522,0.2315,-0.1988,0.0000,8.866,87.100,6.8,4.291
6532,2014-04-06 06:41:44,1.9,12.968,13.522,0.2315,-0.1988,0.0000,8.891,87.000,6.9,4.291
6533,2014-04-06 06:46:44,1.9,12.920,13.473,0.2315,-0.1988,0.0000,9.064,87.400,7.1,4.291
6534,2014-04-06 06:51:44,3.1,12.896,13.473,0.2315,-0.1988,0.0000,9.163,86.400,7.0,4.291
6535,2014-04-06 06:56:44,6.9,12.896,13.449,0.2315,-0.1988,0.0000,9.238,86.500,7.1,4.291
6536,2014-04-06 07:01:44,13.1,12.871,13.425,0.2318,-0.1988,0.0000,9.312,86.900,7.3,4.291
6537,2014-04-06 07:06:44,14.4,12.847,13.401,0.2318,-0.1988,0.0000,9.361,87.000,7.3,4.291
6538,2014-04-06 07:11:44,16.9,12.823,13.377,0.2318,-0.1988,0.0000,9.558,86.100,7.4,4.297
6539,2014-04-06 07:16:44,19.4,12.823,13.353,0.2318,-0.1988,0.0000,9.780,85.000,7.4,4.297
6540,2014-04-06 07:21:44,21.9,12.823,13.353,0.2318,-0.1988,0.0000,9.952,84.700,7.5,4.303
6541,2014-04-06 07:26:44,21.9,12.799,13.329,0.2318,-0.1988,0.0000,10.247,83.200,7.5,4.309
6542,2014-04-06 07:31:44,23.1,12.799,13.305,0.2318,-0.1988,0.0000,10.467,82.700,7.7,4.315
6543,2014-04-06 07:36:44,24.4,12.799,13.305,0.2318,-0.1988,0.0000,10.663,81.600,7.7,4.321
6544,2014-04-06 07:41:44,24.4,12.799,13.281,0.2318,-0.1988,0.0000,10.907,80.700,7.7,4.321
6545,2014-04-06 07:46:44,24.4,12.799,13.281,0.2318,-0.1988,0.0000,11.151,80.400,7.9,4.321
6546,2014-04-06 07:51:44,25.6,12.823,13.281,0.2323,-0.1988,0.0000,11.370,79.800,8.0,4.327
6547,2014-04-06 07:56:44,26.9,12.823,13.257,0.2323,-0.1988,0.0000,11.516,79.400,8.1,4.333
6548,2014-04-06 08:01:44,26.9,12.847,13.257,0.2323,-0.1988,0.0000,11.783,77.900,8.1,4.333
6549,2014-04-06 08:06:44,28.1,12.847,13.257,0.2323,-0.1988,0.0000,12.147,76.800,8.2,4.339
6550,2014-04-06 08:11:44,29.4,12.871,13.257,0.2323,-0.1988,0.0000,12.582,73.900,8.1,4.333
6551,2014-04-06 08:16:44,29.4,12.871,13.257,0.2323,-0.1988,0.0000,12.968,72.800,8.2,4.321
6552,2014-04-06 08:21:44,30.6,12.896,13.257,0.2323,-0.1988,0.0000,13.329,71.000,8.2,4.333
6553,2014-04-06 08:26:44,30.6,12.920,13.281,0.2323,-0.1988,0.0000,13.666,69.700,8.2,4.339
6554,2014-04-06 08:31:44,31.9,12.944,13.281,0.2323,-0.1988,0.0000,14.026,67.800,8.2,4.339
6555,2014-04-06 08:36:44,33.1,12.968,13.281,0.2323,-0.1988,0.0000,14.266,67.200,8.3,4.327
6556,2014-04-06 08:41:44,34.4,12.992,13.281,0.2323,-0.1988,0.0000,14.625,64.400,8.0,4.321
6557,2014-04-06 08:46:44,34.4,13.016,13.305,0.2323,-0.1988,0.0000,14.864,62.300,7.7,4.327
6558,2014-04-06 08:51:44,35.6,13.064,13.305,0.2323,-0.1988,0.0000,15.079,61.900,7.8,4.339
6559,2014-04-06 08:56:44,35.6,13.088,13.329,0.2323,-0.1988,0.0000,15.318,60.200,7.7,4.339
6560,2014-04-06 09:01:44,36.9,13.112,13.329,0.2323,-0.1988,0.0000,15.796,60.100,8.1,4.333
6561,2014-04-06 09:06:44,36.9,13.161,13.353,0.2323,-0.1988,0.0000,16.010,58.900,8.0,4.327
6562,2014-04-06 09:11:44,38.1,13.185,13.377,0.2327,-0.1988,0.0000,16.225,57.300,7.8,4.321
6563,2014-04-06 09:16:44,38.1,13.233,13.377,0.2327,-0.1988,0.0000,16.368,57.600,8.0,4.339
6564,2014-04-06 09:21:44,38.1,13.257,13.401,0.2327,-0.1988,0.0000,16.606,56.300,7.9,4.351
6565,2014-04-06 09:26:44,39.4,13.305,13.425,0.2327,-0.1988,0.0000,16.796,57.000,8.2,4.333
6566,2014-04-06 09:31:44,39.4,13.329,13.449,0.2327,-0.1988,0.0000,17.011,55.800,8.1,4.327
6567,2014-04-06 09:36:44,40.6,13.377,13.473,0.2327,-0.1988,0.0000,17.724,53.100,8.1,4.321
6568,2014-04-06 09:41:44,40.6,13.401,13.497,0.2327,-0.1988,0.0000,17.677,53.100,8.0,4.339
6569,2014-04-06 09:46:44,41.9,13.449,13.522,0.2327,-0.1988,0.0000,18.033,53.600,8.5,4.345
6570,2014-04-06 09:51:44,41.9,13.497,13.546,0.2327,-0.1988,0.0000,18.271,52.100,8.3,4.333
6571,2014-04-06 09:56:44,43.1,13.546,13.570,0.2327,-0.1988,0.0000,18.509,50.600,8.1,4.321
6572,2014-04-06 10:01:44,44.4,13.570,13.594,0.2327,-0.1988,0.0000,18.699,51.600,8.5,4.321
6573,2014-04-06 10:06:44,45.6,13.642,13.618,0.2327,-0.1988,0.0000,19.032,48.700,8.0,4.339
6574,2014-04-06 10:11:44,46.9,13.690,13.642,0.2327,-0.1988,0.0000,19.627,47.300,8.1,4.339
6575,2014-04-06 10:16:44,49.4,13.738,13.690,0.2327,-0.1988,0.0000,19.722,47.100,8.1,4.327
6576,2014-04-06 10:21:44,50.6,13.786,13.714,0.2327,-0.1988,0.0000,20.484,45.800,8.4,4.321
6577,2014-04-06 10:26:44,51.9,13.834,13.738,0.2327,-0.1988,0.0000,20.770,44.700,8.3,4.321
6578,2014-04-06 10:31:44,54.4,13.882,13.786,0.2327,-0.1988,0.0000,20.746,44.200,8.1,4.351
6579,2014-04-06 10:36:44,116.9,13.930,13.810,0.2327,-0.1988,0.0000,21.628,42.500,8.4,4.333
6580,2014-04-06 10:41:44,653.1,14.002,13.834,0.2323,-0.1988,0.0000,21.963,42.300,8.6,4.327
6581,2014-04-06 10:46:44,526.9,14.050,13.882,0.2323,-0.1988,0.0000,22.393,42.400,9.0,4.321
6582,2014-04-06 10:51:44,210.6,14.122,13.906,0.2323,-0.1988,0.0000,23.280,40.300,9.1,4.321
6583,2014-04-06 10:56:44,625.6,14.170,13.954,0.2323,-0.1988,0.0000,23.905,39.200,9.2,4.339
6584,2014-04-06 11:01:44,696.9,14.242,14.002,0.2323,-0.1988,0.0000,24.219,38.500,9.2,4.327
6585,2014-04-06 11:06:44,709.4,14.290,14.050,0.2323,-0.1988,0.0000,24.702,37.600,9.3,4.321
6586,2014-04-06 11:11:44,616.9,14.361,14.074,0.2323,-0.1988,0.0000,24.171,36.200,8.3,4.321
6587,2014-04-06 11:16:44,439.4,14.433,14.122,0.2323,-0.1988,0.0000,24.315,36.500,8.5,4.345
6588,2014-04-06 11:21:44,299.4,14.505,14.170,0.2323,-0.1988,0.0000,24.919,35.400,8.6,4.333
6589,2014-04-06 11:26:44,746.9,14.577,14.218,0.2323,-0.1988,0.0000,25.453,36.000,9.3,4.327
6590,2014-04-06 11:31:44,761.9,14.649,14.266,0.2323,-0.1988,0.0000,24.702,33.700,7.7,4.321
6591,2014-04-06 11:36:44,754.4,14.721,14.314,0.2323,-0.1988,0.0000,24.532,33.600,7.5,4.321
6592,2014-04-06 11:41:44,773.1,14.792,14.361,0.2327,-0.1988,0.0000,24.629,34.400,7.9,4.333
