Date Time	Voltage (V)  #10200842	Current (mA)  #10200842	Temp (°F)  #10213638	RH (%)  #10213638	Wetness (%)  #10314897	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374519	Solar Radiation (W/m²)  #10375646	Batt (V) c:5
05/20/15 13:20:00.0	-0.2039	0.0000	77.292	44.800	3.53	63.433	64.589	0.1866	1,061.9	4.406
05/20/15 13:25:00.0	-0.2039	0.0000	76.725	44.400	2.94	63.518	64.760	0.1866	1,079.4	4.393
05/20/15 13:30:00.0	-0.2039	0.0000	77.596	46.500	3.53	63.604	64.888	0.1862	1,106.9	4.381
05/20/15 13:35:00.0	-0.2039	0.0000	78.165	45.200	3.53	63.689	64.974	0.1862	1,084.4	4.375
05/20/15 13:40:00.0	-0.2039	0.0000	77.117	46.100	3.53	63.775	65.059	0.1862	1,050.6	4.363
05/20/15 13:45:00.0	-0.2039	0.0000	77.727	46.200	2.94	63.862	65.102	0.1859	1,023.1	4.363
05/20/15 13:50:00.0	-0.2039	0.0000	77.727	45.400	3.53	63.946	65.188	0.1859	1,013.1	4.418
05/20/15 13:55:00.0	-0.2039	0.0000	77.553	45.800	2.94	64.033	65.273	0.1853	1,010.6	4.393
05/20/15 14:00:00.0	-0.2039	0.0000	78.690	46.600	3.53	64.074	65.359	0.1853	1,009.4	4.387
05/20/15 14:05:00.0	-0.2039	0.0000	78.033	45.300	2.94	64.161	65.444	0.1853	994.4	4.375
05/20/15 14:10:00.0	-0.2039	0.0000	77.464	46.700	3.53	64.247	65.574	0.1853	989.4	4.369
05/20/15 14:15:00.0	-0.2039	0.0000	76.158	46.600	3.53	64.332	65.745	0.1849	976.9	4.363
05/20/15 14:20:00.0	-0.2039	0.0000	77.464	46.700	3.53	64.418	65.872	0.1843	968.1	4.357
05/20/15 14:25:00.0	-0.2039	0.0000	77.902	46.800	3.53	64.503	66.000	0.1843	955.6	4.393
05/20/15 14:30:00.0	-0.2039	0.0000	76.854	46.000	2.94	64.632	66.087	0.1843	953.1	4.387
05/20/15 14:35:00.0	-0.2039	0.0000	76.942	47.100	2.94	64.717	66.130	0.1843	934.4	4.375
05/20/15 14:40:00.0	-0.2039	0.0000	77.509	45.700	3.53	64.803	66.214	0.1843	908.1	4.363
05/20/15 14:45:00.0	-0.2039	0.0000	77.203	46.600	3.53	64.888	66.258	0.1840	898.1	4.363
05/20/15 14:50:00.0	-0.2039	0.0000	78.076	45.900	3.53	64.974	66.301	0.1840	891.9	4.369
05/20/15 14:55:00.0	-0.2039	0.0000	77.990	46.000	2.94	65.017	66.344	0.1836	871.9	4.393
05/20/15 15:00:00.0	-0.2039	0.0000	77.815	46.500	3.53	65.059	66.385	0.1836	855.6	4.381
05/20/15 15:05:00.0	-0.2039	0.0000	77.117	46.100	2.94	65.102	66.385	0.1830	839.4	4.369
05/20/15 15:10:00.0	-0.2039	0.0000	77.072	47.400	2.94	65.145	66.429	0.1830	818.1	4.363
05/20/15 15:15:00.0	-0.2039	0.0000	77.421	46.600	2.94	65.188	66.429	0.1830	803.1	4.357
05/20/15 15:20:00.0	-0.2039	0.0000	77.117	46.400	2.94	65.230	66.429	0.1830	791.9	4.393
05/20/15 15:25:00.0	-0.2039	0.0000	77.072	47.400	2.94	65.273	66.385	0.1830	789.4	4.381
05/20/15 15:30:00.0	-0.2039	0.0000	76.636	47.300	2.94	65.273	66.344	0.1826	776.9	4.369
05/20/15 15:35:00.0	-0.2039	0.0000	75.420	47.800	2.94	65.273	66.301	0.1826	751.9	4.363
05/20/15 15:40:00.0	-0.2039	0.0000	75.463	48.200	2.94	65.273	66.258	0.1826	650.6	4.357
05/20/15 15:45:00.0	-0.2039	0.0000	76.375	47.000	2.94	65.273	66.173	0.1820	711.9	4.387
05/20/15 15:50:00.0	-0.2039	0.0000	75.333	47.700	2.94	65.273	66.130	0.1820	701.9	4.375
05/20/15 15:55:00.0	-0.2039	0.0000	74.986	49.000	2.94	65.273	66.043	0.1820	73.1	4.363
05/20/15 16:00:00.0	-0.2039	0.0000	74.856	48.000	1.76	65.230	65.959	0.1820	68.1	4.363
05/20/15 16:05:00.0	-0.2039	0.0000	74.597	47.900	1.76	65.230	65.916	0.1816	65.6	4.369
05/20/15 16:10:00.0	-0.2039	0.0000	73.688	49.100	1.18	65.188	65.829	0.1816	63.1	4.381
05/20/15 16:15:00.0	-0.2039	0.0000	73.299	50.200	1.18	65.188	65.788	0.1816	56.9	4.375
05/20/15 16:20:00.0	-0.2039	0.0000	73.386	49.700	1.18	65.145	65.701	0.1820	55.6	4.363
05/20/15 16:25:00.0	-0.2039	0.0000	72.394	50.000	1.18	65.102	65.615	0.1816	53.1	4.363
05/20/15 16:30:00.0	-0.2039	0.0000	71.490	51.600	1.18	65.102	65.574	0.1816	51.9	4.363
05/20/15 16:35:00.0	-0.2039	0.0000	72.178	51.500	1.18	65.059	65.487	0.1813	49.4	4.363
05/20/15 16:40:00.0	-0.2039	0.0000	71.748	51.100	1.18	65.017	65.444	0.1816	48.1	4.369
05/20/15 16:45:00.0	-0.2039	0.0000	71.877	51.300	1.18	64.974	65.403	0.1816	45.6	4.369
05/20/15 16:50:00.0	-0.2039	0.0000	71.060	51.900	1.18	64.974	65.316	0.1816	45.6	4.375
05/20/15 16:55:00.0	-0.2039	0.0000	71.190	52.400	1.18	64.931	65.273	0.1816	44.4	4.369
05/20/15 17:00:00.0	-0.2039	0.0000	71.533	51.600	1.18	64.888	65.188	0.1816	41.9	4.363
05/20/15 17:05:00.0	-0.2039	0.0000	71.146	51.900	1.18	64.845	65.145	0.1813	40.6	4.363
05/20/15 17:10:00.0	-0.2039	0.0000	70.759	51.900	1.18	64.845	65.102	0.1813	40.6	4.363
05/20/15 17:15:00.0	-0.2039	0.0000	70.158	52.400	1.18	64.803	65.059	0.1813	39.4	4.369
05/20/15 17:20:00.0	-0.2039	0.0000	69.985	52.400	1.18	64.760	65.017	0.1813	39.4	4.369
05/20/15 17:25:00.0	-0.2039	0.0000	69.471	52.700	1.18	64.760	64.974	0.1813	38.1	4.369
05/20/15 17:30:00.0	-0.2039	0.0000	69.343	53.000	1.18	64.717	64.931	0.1813	36.9	4.369
05/20/15 17:35:00.0	-0.2039	0.0000	69.685	53.600	1.18	64.674	64.845	0.1813	35.6	4.369
05/20/15 17:40:00.0	-0.2039	0.0000	69.600	53.500	1.18	64.632	64.803	0.1813	34.4	4.369
05/20/15 17:45:00.0	-0.2039	0.0000	69.343	53.500	1.18	64.632	64.760	0.1813	34.4	4.369
05/20/15 17:50:00.0	-0.2039	0.0000	69.643	53.300	1.18	64.589	64.717	0.1813	34.4	4.363
05/20/15 17:55:00.0	-0.2039	0.0000	69.085	53.700	1.18	64.589	64.674	0.1813	33.1	4.363
05/20/15 18:00:00.0	-0.2039	0.0000	68.614	54.100	0.59	64.546	64.632	0.1807	31.9	4.363
05/20/15 18:05:00.0	-0.2039	0.0000	68.227	54.300	0.59	64.503	64.589	0.1807	31.9	4.363
05/20/15 18:10:00.0	-0.2039	0.0000	68.099	55.200	0.59	64.503	64.546	0.1807	30.6	4.363
05/20/15 18:15:00.0	-0.2039	0.0000	68.227	55.400	0.59	64.459	64.503	0.1807	30.6	4.363
05/20/15 18:20:00.0	-0.2039	0.0000	67.757	55.300	0.59	64.418	64.459	0.1813	29.4	4.357
05/20/15 18:25:00.0	-0.2039	0.0000	67.242	56.100	1.18	64.375	64.418	0.1807	29.4	4.357
05/20/15 18:30:00.0	-0.2039	0.0000	66.857	56.600	0.59	64.375	64.375	0.1807	28.1	4.351
05/20/15 18:35:00.0	-0.2039	0.0000	66.729	57.300	0.59	64.332	64.332	0.1807	26.9	4.351
05/20/15 18:40:00.0	-0.2039	0.0000	66.729	57.300	0.59	64.288	64.247	0.1807	25.6	4.345
05/20/15 18:45:00.0	-0.2039	0.0000	66.429	57.800	0.59	64.288	64.247	0.1807	24.4	4.345
05/20/15 18:50:00.0	-0.2039	0.0000	65.959	58.100	0.59	64.247	64.161	0.1807	21.9	4.345
05/20/15 18:55:00.0	-0.2039	0.0000	65.403	58.900	0.59	64.247	64.117	0.1807	20.6	4.339
05/20/15 19:00:00.0	-0.2039	0.0000	65.403	59.400	0.59	64.204	64.074	0.1807	20.6	4.339
05/20/15 19:05:00.0	-0.2039	0.0000	64.845	60.100	0.59	64.161	64.033	0.1803	18.1	4.339
05/20/15 19:10:00.0	-0.2039	0.0000	64.332	60.600	0.59	64.117	63.990	0.1803	16.9	4.339
05/20/15 19:15:00.0	-0.2039	0.0000	63.862	61.200	0.59	64.117	63.946	0.1803	15.6	4.339
05/20/15 19:20:00.0	-0.2039	0.0000	63.732	61.800	0.59	64.074	63.903	0.1807	14.4	4.333
05/20/15 19:25:00.0	-0.2039	0.0000	63.518	62.300	0.59	64.033	63.819	0.1807	13.1	4.333
05/20/15 19:30:00.0	-0.2039	0.0000	63.176	62.700	0.59	63.990	63.775	0.1807	10.6	4.333
05/20/15 19:35:00.0	-0.2039	0.0000	62.704	63.400	0.59	63.946	63.732	0.1803	9.4	4.333
05/20/15 19:40:00.0	-0.2039	0.0000	62.490	64.200	0.59	63.946	63.689	0.1803	6.9	4.333
05/20/15 19:45:00.0	-0.2039	0.0000	62.191	64.800	0.59	63.903	63.604	0.1807	5.6	4.333
05/20/15 19:50:00.0	-0.2039	0.0000	61.848	65.600	0.59	63.862	63.561	0.1807	3.1	4.327
05/20/15 19:55:00.0	-0.2039	0.0000	61.590	66.300	0.59	63.819	63.518	0.1803	1.9	4.327
05/20/15 20:00:00.0	-0.2039	0.0000	61.333	66.500	0.59	63.775	63.475	0.1803	0.6	4.327
05/20/15 20:05:00.0	-0.2039	0.0000	61.162	67.300	0.59	63.732	63.390	0.1803	0.6	4.321
05/20/15 20:10:00.0	-0.2039	0.0000	60.861	68.100	0.59	63.732	63.347	0.1803	0.6	4.321
05/20/15 20:15:00.0	-0.2039	0.0000	60.647	68.600	0.59	63.689	63.304	0.1803	0.6	4.321
05/20/15 20:20:00.0	-0.2039	0.0000	60.561	68.900	0.59	63.648	63.262	0.1803	0.6	4.321
05/20/15 20:25:00.0	-0.2039	0.0000	60.303	69.400	0.59	63.604	63.219	0.1803	0.6	4.321
05/20/15 20:30:00.0	-0.2039	0.0000	60.046	70.100	0.59	63.561	63.133	0.1803	0.6	4.321
05/20/15 20:35:00.0	-0.2039	0.0000	60.046	70.400	0.59	63.518	63.090	0.1803	0.6	4.321
05/20/15 20:40:00.0	-0.2039	0.0000	59.788	70.900	0.59	63.475	63.048	0.1803	0.6	4.321
05/20/15 20:45:00.0	-0.2039	0.0000	59.659	71.300	0.59	63.433	63.005	0.1803	0.6	4.321
05/20/15 20:50:00.0	-0.2039	0.0000	59.529	71.300	0.59	63.390	62.962	0.1803	0.6	4.321
05/20/15 20:55:00.0	-0.2039	0.0000	59.272	71.500	0.59	63.390	62.875	0.1803	0.6	4.321
05/20/15 21:00:00.0	-0.2039	0.0000	59.099	72.000	0.59	63.347	62.834	0.1797	0.6	4.321
05/20/15 21:05:00.0	-0.2039	0.0000	58.928	72.300	0.59	63.304	62.791	0.1797	0.6	4.315
05/20/15 21:10:00.0	-0.2039	0.0000	58.842	72.500	0.59	63.262	62.748	0.1803	0.6	4.315
05/20/15 21:15:00.0	-0.2039	0.0000	58.712	73.000	0.59	63.219	62.704	0.1797	0.6	4.315
05/20/15 21:20:00.0	-0.2039	0.0000	58.669	73.200	0.59	63.176	62.620	0.1797	0.6	4.315
05/20/15 21:25:00.0	-0.2039	0.0000	58.582	73.500	0.59	63.133	62.577	0.1803	0.6	4.315
05/20/15 21:30:00.0	-0.2039	0.0000	58.498	73.700	0.59	63.090	62.533	0.1803	0.6	4.315
05/20/15 21:35:00.0	-0.2039	0.0000	58.282	73.900	0.59	63.048	62.490	0.1803	0.6	4.309
05/20/15 21:40:00.0	-0.2039	0.0000	58.411	74.200	0.59	63.048	62.447	0.1797	0.6	4.309
05/20/15 21:45:00.0	-0.2039	0.0000	58.152	74.500	0.59	63.005	62.362	0.1797	0.6	4.309
05/20/15 21:50:00.0	-0.2039	0.0000	58.066	74.800	0.59	62.962	62.319	0.1797	0.6	4.309
05/20/15 21:55:00.0	-0.2039	0.0000	58.325	75.500	1.18	62.919	62.276	0.1797	0.6	4.309
05/20/15 22:00:00.0	-0.2039	0.0000	58.455	75.700	1.18	62.875	62.233	0.1797	0.6	4.303
05/20/15 22:05:00.0	-0.2039	0.0000	58.368	75.900	1.18	62.834	62.191	0.1797	0.6	4.303
05/20/15 22:10:00.0	-0.2039	0.0000	58.325	76.100	1.18	62.791	62.148	0.1797	0.6	4.303
05/20/15 22:15:00.0	-0.2039	0.0000	58.195	76.400	1.18	62.791	62.105	0.1797	0.6	4.303
05/20/15 22:20:00.0	-0.2039	0.0000	57.936	76.500	1.18	62.748	62.062	0.1803	0.6	4.303
05/20/15 22:25:00.0	-0.2039	0.0000	57.807	76.900	1.18	62.704	62.019	0.1797	0.6	4.303
05/20/15 22:30:00.0	-0.2039	0.0000	57.722	76.900	1.18	62.661	61.977	0.1797	0.6	4.303
05/20/15 22:35:00.0	-0.2039	0.0000	57.893	77.400	1.18	62.620	61.934	0.1797	0.6	4.303
05/20/15 22:40:00.0	-0.2039	0.0000	58.066	77.600	1.18	62.620	61.891	0.1797	0.6	4.303
05/20/15 22:45:00.0	-0.2039	0.0000	58.239	77.700	1.18	62.577	61.848	0.1797	0.6	4.297
05/20/15 22:50:00.0	-0.2039	0.0000	58.411	77.500	1.18	62.533	61.848	0.1797	0.6	4.303
05/20/15 22:55:00.0	-0.2039	0.0000	58.239	77.300	1.18	62.490	61.804	0.1797	0.6	4.303
05/20/15 23:00:00.0	-0.2039	0.0000	58.152	77.700	1.18	62.447	61.761	0.1797	0.6	4.297
05/20/15 23:05:00.0	-0.2039	0.0000	58.152	78.000	1.18	62.447	61.720	0.1797	0.6	4.297
05/20/15 23:10:00.0	-0.2039	0.0000	58.239	78.100	1.18	62.406	61.677	0.1797	0.6	4.297
05/20/15 23:15:00.0	-0.2039	0.0000	58.195	77.900	1.18	62.362	61.677	0.1797	0.6	4.297
05/20/15 23:20:00.0	-0.2039	0.0000	58.152	78.000	1.18	62.362	61.633	0.1797	0.6	4.297
05/20/15 23:25:00.0	-0.2039	0.0000	58.239	78.100	1.18	62.319	61.633	0.1793	0.6	4.297
05/20/15 23:30:00.0	-0.2039	0.0000	58.368	78.000	1.18	62.319	61.590	0.1797	0.6	4.297
05/20/15 23:35:00.0	-0.2039	0.0000	58.626	78.200	1.18	62.276	61.547	0.1797	0.6	4.297
05/20/15 23:40:00.0	-0.2039	0.0000	58.971	77.900	1.18	62.233	61.547	0.1793	0.6	4.291
05/20/15 23:45:00.0	-0.2039	0.0000	59.099	77.500	1.18	62.233	61.547	0.1793	0.6	4.291
05/20/15 23:50:00.0	-0.2039	0.0000	59.185	77.500	1.18	62.233	61.547	0.1797	0.6	4.291
05/20/15 23:55:00.0	-0.2039	0.0000	59.099	77.400	1.18	62.191	61.547	0.1797	0.6	4.291
05/21/15 00:00:00.0	-0.2039	0.0000	59.185	77.300	1.18	62.191	61.547	0.1797	0.6	4.291
05/21/15 00:05:00.0	-0.2039	0.0000	59.229	77.300	1.18	62.191	61.506	0.1797	0.6	4.291
05/21/15 00:10:00.0	-0.2039	0.0000	59.185	77.300	1.18	62.148	61.506	0.1793	0.6	4.291
05/21/15 00:15:00.0	-0.2039	0.0000	59.185	77.400	1.18	62.148	61.506	0.1797	0.6	4.291
05/21/15 00:20:00.0	-0.2039	0.0000	59.185	77.400	1.18	62.148	61.506	0.1797	0.6	4.291
05/21/15 00:25:00.0	-0.2039	0.0000	59.142	77.400	1.18	62.148	61.506	0.1793	0.6	4.291
05/21/15 00:30:00.0	-0.2039	0.0000	59.142	77.400	1.18	62.105	61.506	0.1797	0.6	4.291
05/21/15 00:35:00.0	-0.2039	0.0000	59.142	77.400	1.18	62.105	61.506	0.1793	0.6	4.291
05/21/15 00:40:00.0	-0.2039	0.0000	59.014	77.300	1.18	62.105	61.506	0.1793	0.6	4.291
05/21/15 00:45:00.0	-0.2039	0.0000	58.798	77.400	1.18	62.062	61.506	0.1793	0.6	4.291
05/21/15 00:50:00.0	-0.2039	0.0000	58.669	77.800	1.18	62.062	61.462	0.1793	0.6	4.291
05/21/15 00:55:00.0	-0.2039	0.0000	58.626	77.900	1.18	62.062	61.462	0.1793	0.6	4.291
05/21/15 01:00:00.0	-0.2039	0.0000	58.626	78.200	1.18	62.062	61.462	0.1793	0.6	4.285
05/21/15 01:05:00.0	-0.2039	0.0000	58.755	78.400	1.18	62.019	61.419	0.1793	0.6	4.291
05/21/15 01:10:00.0	-0.2039	0.0000	58.712	78.400	1.18	62.019	61.419	0.1793	0.6	4.285
05/21/15 01:15:00.0	-0.2039	0.0000	58.712	78.300	1.18	62.019	61.419	0.1793	0.6	4.285
05/21/15 01:20:00.0	-0.2039	0.0000	58.669	78.400	1.18	62.019	61.419	0.1793	0.6	4.285
05/21/15 01:25:00.0	-0.2039	0.0000	58.626	78.500	1.18	61.977	61.419	0.1789	0.6	4.285
05/21/15 01:30:00.0	-0.2039	0.0000	58.669	78.200	1.18	61.977	61.376	0.1793	0.6	4.285
05/21/15 01:35:00.0	-0.2039	0.0000	58.669	78.100	1.18	61.977	61.376	0.1793	0.6	4.285
05/21/15 01:40:00.0	-0.2039	0.0000	58.755	77.800	1.18	61.934	61.376	0.1793	0.6	4.285
05/21/15 01:45:00.0	-0.2039	0.0000	58.755	77.500	1.18	61.934	61.333	0.1793	0.6	4.285
05/21/15 01:50:00.0	-0.2039	0.0000	58.798	77.200	1.18	61.934	61.333	0.1789	0.6	4.285
05/21/15 01:55:00.0	-0.2039	0.0000	58.712	76.700	1.18	61.934	61.333	0.1793	0.6	4.285
05/21/15 02:00:00.0	-0.2039	0.0000	58.712	76.500	1.18	61.891	61.333	0.1793	0.6	4.285
05/21/15 02:05:00.0	-0.2039	0.0000	58.712	76.400	1.18	61.891	61.333	0.1793	0.6	4.285
05/21/15 02:10:00.0	-0.2039	0.0000	58.626	76.300	1.18	61.891	61.290	0.1789	0.6	4.285
05/21/15 02:15:00.0	-0.2039	0.0000	58.541	76.600	1.18	61.848	61.290	0.1789	0.6	4.285
05/21/15 02:20:00.0	-0.2039	0.0000	58.541	76.700	1.18	61.848	61.290	0.1789	0.6	4.285
05/21/15 02:25:00.0	-0.2039	0.0000	58.498	76.600	1.18	61.848	61.248	0.1789	0.6	4.285
05/21/15 02:30:00.0	-0.2039	0.0000	58.498	76.700	1.18	61.848	61.248	0.1789	0.6	4.279
05/21/15 02:35:00.0	-0.2039	0.0000	58.541	76.800	1.18	61.804	61.248	0.1789	0.6	4.279
05/21/15 02:40:00.0	-0.2039	0.0000	58.498	77.000	1.18	61.804	61.248	0.1789	0.6	4.279
05/21/15 02:45:00.0	-0.2039	0.0000	58.455	77.100	1.18	61.804	61.205	0.1789	0.6	4.279
05/21/15 02:50:00.0	-0.2039	0.0000	58.498	77.100	1.18	61.804	61.205	0.1789	0.6	4.279
05/21/15 02:55:00.0	-0.2039	0.0000	58.455	77.500	1.18	61.804	61.205	0.1783	0.6	4.279
05/21/15 03:00:00.0	-0.2039	0.0000	58.455	77.600	1.18	61.761	61.162	0.1783	0.6	4.279
05/21/15 03:05:00.0	-0.2039	0.0000	58.368	77.800	1.18	61.761	61.162	0.1783	0.6	4.279
05/21/15 03:10:00.0	-0.2039	0.0000	58.325	78.100	1.18	61.761	61.162	0.1783	0.6	4.273
05/21/15 03:15:00.0	-0.2039	0.0000	58.325	78.500	1.18	61.720	61.162	0.1783	0.6	4.273
05/21/15 03:20:00.0	-0.2039	0.0000	58.325	78.800	1.18	61.720	61.119	0.1789	0.6	4.273
05/21/15 03:25:00.0	-0.2039	0.0000	58.282	79.000	1.18	61.720	61.119	0.1789	0.6	4.273
05/21/15 03:30:00.0	-0.2039	0.0000	58.239	79.100	1.18	61.677	61.119	0.1783	0.6	4.273
05/21/15 03:35:00.0	-0.2039	0.0000	58.152	79.000	1.18	61.677	61.075	0.1789	0.6	4.273
05/21/15 03:40:00.0	-0.2039	0.0000	58.023	79.100	1.18	61.677	61.075	0.1789	0.6	4.273
05/21/15 03:45:00.0	-0.2039	0.0000	57.936	79.300	1.18	61.677	61.075	0.1783	0.6	4.273
05/21/15 03:50:00.0	-0.2039	0.0000	57.765	79.500	1.18	61.677	61.075	0.1783	0.6	4.273
05/21/15 03:55:00.0	-0.2039	0.0000	57.549	79.400	1.18	61.633	61.032	0.1783	0.6	4.273
05/21/15 04:00:00.0	-0.2039	0.0000	57.506	79.900	1.18	61.633	61.032	0.1789	0.6	4.273
05/21/15 04:05:00.0	-0.2039	0.0000	57.463	80.200	1.18	61.633	60.991	0.1789	0.6	4.273
05/21/15 04:10:00.0	-0.2039	0.0000	57.333	80.400	1.18	61.590	60.991	0.1783	0.6	4.273
05/21/15 04:15:00.0	-0.2039	0.0000	57.376	80.900	1.18	61.590	60.948	0.1783	0.6	4.273
05/21/15 04:20:00.0	-0.2039	0.0000	57.376	81.100	1.76	61.590	60.948	0.1783	0.6	4.273
05/21/15 04:25:00.0	-0.2039	0.0000	57.247	81.400	1.76	61.547	60.904	0.1783	0.6	4.273
05/21/15 04:30:00.0	-0.2039	0.0000	57.204	81.600	1.76	61.547	60.904	0.1783	0.6	4.273
05/21/15 04:35:00.0	-0.2039	0.0000	56.901	81.700	1.76	61.506	60.861	0.1783	0.6	4.273
05/21/15 04:40:00.0	-0.2039	0.0000	56.815	82.300	2.35	61.506	60.861	0.1783	0.6	4.273
05/21/15 04:45:00.0	-0.2039	0.0000	56.599	82.500	2.94	61.506	60.818	0.1783	0.6	4.273
05/21/15 04:50:00.0	-0.2039	0.0000	56.340	83.000	6.47	61.462	60.818	0.1783	0.6	4.267
05/21/15 04:55:00.0	-0.2039	0.0000	56.208	83.500	7.65	61.462	60.775	0.1783	0.6	4.273
05/21/15 05:00:00.0	-0.2039	0.0000	55.992	83.600	9.41	61.462	60.775	0.1783	0.6	4.267
05/21/15 05:05:00.0	-0.2039	0.0000	55.819	84.000	11.18	61.419	60.733	0.1783	0.6	4.267
05/21/15 05:10:00.0	-0.2039	0.0000	55.558	84.300	41.76	61.419	60.690	0.1779	0.6	4.267
05/21/15 05:15:00.0	-0.2039	0.0000	55.515	84.800	66.47	61.376	60.647	0.1779	0.6	4.267
05/21/15 05:20:00.0	-0.2039	0.0000	55.515	85.100	63.53	61.376	60.647	0.1783	0.6	4.267
05/21/15 05:25:00.0	-0.2039	0.0000	55.299	85.500	75.88	61.333	60.604	0.1779	0.6	4.267
05/21/15 05:30:00.0	-0.2039	0.0000	55.256	85.800	95.29	61.333	60.561	0.1779	0.6	4.267
05/21/15 05:35:00.0	-0.2039	0.0000	55.299	86.100	94.71	61.290	60.561	0.1779	0.6	4.267
05/21/15 05:40:00.0	-0.2039	0.0000	55.125	86.100	100.00	61.290	60.517	0.1779	0.6	4.267
05/21/15 05:45:00.0	-0.2039	0.0000	55.081	86.400	100.00	61.248	60.474	0.1779	0.6	4.267
05/21/15 05:50:00.0	-0.2039	0.0000	55.125	86.600	100.00	61.248	60.474	0.1779	0.6	4.267
05/21/15 05:55:00.0	-0.2039	0.0000	54.995	86.800	100.00	61.205	60.433	0.1779	3.1	4.291
05/21/15 06:00:00.0	-0.2039	0.0000	54.909	87.000	100.00	61.162	60.390	0.1779	6.9	4.291
05/21/15 06:05:00.0	-0.2039	0.0000	54.909	87.200	98.24	61.162	60.346	0.1779	10.6	4.267
05/21/15 06:10:00.0	-0.2039	0.0000	55.081	87.600	67.65	61.119	60.346	0.1779	15.6	4.267
05/21/15 06:15:00.0	-0.2039	0.0000	55.429	87.600	31.18	61.119	60.303	0.1779	18.1	4.267
05/21/15 06:20:00.0	-0.2039	0.0000	55.863	87.800	20.59	61.075	60.260	0.1779	23.1	4.267
05/21/15 06:25:00.0	-0.2039	0.0000	56.165	87.600	14.12	61.075	60.260	0.1779	28.1	4.267
05/21/15 06:30:00.0	-0.2039	0.0000	56.469	87.300	10.59	61.032	60.260	0.1779	34.4	4.267
05/21/15 06:35:00.0	-0.2039	0.0000	56.815	87.100	9.41	61.032	60.260	0.1779	41.9	4.267
05/21/15 06:40:00.0	-0.2039	0.0000	57.074	86.800	7.06	61.032	60.260	0.1779	48.1	4.267
05/21/15 06:45:00.0	-0.2039	0.0000	57.463	86.600	5.88	60.991	60.260	0.1779	60.6	4.273
05/21/15 06:50:00.0	-0.2039	0.0000	57.893	86.400	4.71	60.991	60.260	0.1779	73.1	4.285
05/21/15 06:55:00.0	-0.2039	0.0000	58.282	85.900	4.12	60.991	60.303	0.1779	74.4	4.291
05/21/15 07:00:00.0	-0.2039	0.0000	58.755	85.500	3.53	60.991	60.303	0.1779	88.1	4.297
05/21/15 07:05:00.0	-0.2039	0.0000	59.014	84.800	3.53	60.991	60.346	0.1779	96.9	4.315
05/21/15 07:10:00.0	-0.2039	0.0000	59.401	84.100	2.94	60.991	60.346	0.1779	88.1	4.321
05/21/15 07:15:00.0	-0.2039	0.0000	59.486	83.300	2.94	60.991	60.390	0.1779	89.4	4.333
05/21/15 07:20:00.0	-0.2039	0.0000	59.401	82.900	2.94	60.991	60.433	0.1779	89.4	4.339
05/21/15 07:25:00.0	-0.2039	0.0000	59.486	82.700	2.94	61.032	60.474	0.1779	96.9	4.351
05/21/15 07:30:00.0	-0.2039	0.0000	59.616	82.400	2.94	61.032	60.474	0.1779	129.4	4.369
05/21/15 07:35:00.0	-0.2039	0.0000	60.174	82.100	2.35	61.032	60.474	0.1779	145.6	4.393
05/21/15 07:40:00.0	-0.2039	0.0000	60.604	81.600	2.35	61.032	60.517	0.1775	135.6	4.418
05/21/15 07:45:00.0	-0.2039	0.0000	60.733	81.000	2.35	61.075	60.561	0.1775	123.1	4.412
05/21/15 07:50:00.0	-0.2039	0.0000	60.948	80.400	2.35	61.075	60.561	0.1775	176.9	4.400
05/21/15 07:55:00.0	-0.2039	0.0000	61.333	79.900	2.35	61.075	60.604	0.1775	163.1	4.393
05/21/15 08:00:00.0	-0.2039	0.0000	61.547	79.200	2.35	61.075	60.647	0.1775	201.9	4.381
05/21/15 08:05:00.0	-0.2039	0.0000	61.547	78.700	2.35	61.119	60.690	0.1775	166.9	4.375
05/21/15 08:10:00.0	-0.2039	0.0000	62.661	78.200	2.35	61.119	60.733	0.1775	176.9	4.369
05/21/15 08:15:00.0	-0.2039	0.0000	62.704	76.700	1.76	61.162	60.733	0.1775	136.9	4.381
05/21/15 08:20:00.0	-0.2039	0.0000	62.447	76.700	1.76	61.162	60.775	0.1775	101.9	4.393
05/21/15 08:25:00.0	-0.2039	0.0000	62.191	76.300	1.76	61.162	60.818	0.1769	146.9	4.393
05/21/15 08:30:00.0	-0.2039	0.0000	62.105	76.000	1.76	61.205	60.861	0.1769	160.6	4.381
05/21/15 08:35:00.0	-0.2039	0.0000	62.490	76.000	1.76	61.205	60.861	0.1769	135.6	4.375
05/21/15 08:40:00.0	-0.2039	0.0000	62.233	75.400	1.76	61.248	60.904	0.1769	129.4	4.369
05/21/15 08:45:00.0	-0.2039	0.0000	61.677	75.100	1.76	61.248	60.948	0.1769	140.6	4.369
05/21/15 08:50:00.0	-0.2039	0.0000	62.233	75.600	1.76	61.248	60.948	0.1765	175.6	4.400
05/21/15 08:55:00.0	-0.2039	0.0000	62.406	74.400	1.76	61.290	60.948	0.1765	159.4	4.393
05/21/15 09:00:00.0	-0.2039	0.0000	62.490	74.000	1.76	61.290	60.991	0.1765	160.6	4.381
05/21/15 09:05:00.0	-0.2039	0.0000	62.791	73.900	1.76	61.333	60.991	0.1769	183.1	4.375
